call_id	energy_index	reaction	family	branch	legacy_l	selector	request_energy	w_cm	reconstructed_energy	born_reconstructed	opec_reconstructed	raw_real	raw_imag
34	1	1	2	1	4	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	-7.1871168911457062E-003	-7.2156656533479691E-003	-5.2928766235709190E-003	-2.4243534697127034E-012
34	1	1	2	2	3	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	5.2355617284774780E-002	4.9017284065485001E-002	6.6639713943004608E-002	-1.4252299251893419E-007
34	1	1	2	2	4	124	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	0.0000000000000000E+000	0.0000000000000000E+000	7.5667671626433730E-004	-7.1077074347697389E-013
34	1	1	3	1	3	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	4.8813909292221069E-001	4.8139899969100952E-001	3.4508234262466431E-001	5.1258325584058184E-007
34	1	1	3	1	4	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	3.3614754676818848E-002	3.3588293939828873E-002	3.7459544837474823E-002	-8.1561160603094152E-011
34	1	1	3	2	2	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	1.0284973382949829E+000	1.0374648571014404E+000	9.7533184289932251E-001	-3.3857446396723390E-004
34	1	1	3	2	3	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	9.3024134635925293E-002	9.3072377145290375E-002	1.0108654201030731E-001	5.1020145974689513E-007
34	1	1	3	2	4	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	1.0164055041968822E-002	1.0164367966353893E-002	1.0096971876919270E-002	-8.1812567788094870E-013
34	1	1	4	1	2	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	5.5110049247741699E-001	2.2700626850128174E+000	4.8618009686470032E-001	-4.0767743485048413E-004
34	1	1	4	1	3	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	7.4819140136241913E-002	7.3137775063514709E-002	6.7874871194362640E-002	1.1018329360013013E-007
34	1	1	4	1	4	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	4.7864331863820553E-003	4.7769169323146343E-003	4.9520689062774181E-003	-1.3185809215332522E-011
34	1	1	4	2	2	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	-9.9081534147262573E-001	-1.2696725130081177E+000	-9.6828538179397583E-001	3.3612133120186627E-004
34	1	1	4	2	3	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	-4.6136151999235153E-002	-4.7248918563127518E-002	-5.4583940654993057E-002	-2.7549262426873611E-007
34	1	1	4	2	4	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	-3.5991601180285215E-003	-3.6055375821888447E-003	-1.8329926533624530E-003	1.4841543250453115E-013
34	1	1	5	1	3	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	-6.6609656810760498E-001	-6.5935647487640381E-001	-6.9579696655273438E-001	-1.1184163213329157E-006
34	1	1	5	1	4	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	-3.1801082193851471E-002	-3.1774621456861496E-002	-3.2681379467248917E-002	7.9374264105869230E-011
34	1	1	5	2	2	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	-1.0117889642715454E+000	-1.0207564830780029E+000	-9.5927733182907104E-001	3.3300384529866278E-004
34	1	1	5	2	3	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	-9.3247361481189728E-002	-9.3295603990554810E-002	-1.0194670408964157E-001	-5.1454179583743098E-007
34	1	1	5	2	4	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	-1.0160448960959911E-002	-1.0160761885344982E-002	-1.0093390010297298E-002	8.1783543695937433E-013
34	1	1	6	1	2	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	-1.3269134759902954E+000	-2.4624414443969727E+000	-1.1264560222625732E+000	9.4458891544491053E-004
34	1	1	6	1	3	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	-7.3848634958267212E-002	-7.2167269885540009E-002	-7.6382637023925781E-002	-1.0126465355142500E-007
34	1	1	6	1	4	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	-4.7957594506442547E-003	-4.7862431965768337E-003	-9.8323952406644821E-003	2.5627517469262173E-011
34	1	1	6	2	2	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	1.4311022758483887E+000	1.7099595069885254E+000	1.3275671005249023E+000	-4.6085071517154574E-004
34	1	1	6	2	3	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	4.1631124913692474E-002	4.2743891477584839E-002	4.6108186244964600E-002	2.3271962845683447E-007
34	1	1	6	2	4	134	1.5539999389648438E+002	1.0825590820312500E+003	1.5539991760253906E+002	3.6645522341132164E-003	3.6709296982735395E-003	3.6403660196810961E-003	-2.9496733831499422E-013
35	1	1	1	1	3	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-9.8631298542022705E-001	-1.0074449777603149E+000	-1.0674905776977539E+000	-1.9308777154947165E-006
35	1	1	1	1	4	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-5.0504948943853378E-002	-5.0589859485626221E-002	-4.7567956149578094E-002	-5.8123190288528193E-011
35	1	1	1	2	3	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-1.4537531137466431E-001	-1.4522339403629303E-001	-1.5635491907596588E-001	4.1831339103737264E-007
35	1	1	1	2	4	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-1.6133571043610573E-002	-1.6132563352584839E-002	-1.6218623146414757E-002	-1.9232601622398704E-010
35	1	1	2	1	2	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-3.4186754226684570E+000	-4.5310955047607422E+000	-3.2683646678924561E+000	2.1149599924683571E-003
35	1	1	2	1	3	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-1.0334322601556778E-001	-1.0862996429204941E-001	-8.8429428637027740E-002	-1.5992984003787569E-007
35	1	1	2	1	4	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-7.6242834329605103E-003	-7.6549132354557514E-003	-5.6560919620096684E-003	-6.9008102183965025E-012
35	1	1	2	2	3	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	5.4399523884057999E-002	5.0902128219604492E-002	6.9262295961380005E-002	-1.8530658962845337E-007
35	1	1	2	2	4	124	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	0.0000000000000000E+000	0.0000000000000000E+000	8.5307663539424539E-004	1.0044598833247598E-011
35	1	1	3	1	3	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	5.0667971372604370E-001	4.9963581562042236E-001	3.5867989063262939E-001	7.1785711952543352E-007
35	1	1	3	1	4	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	3.5591710358858109E-002	3.5563405603170395E-002	3.9581216871738434E-002	1.8163749671007423E-010
35	1	1	3	2	2	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	1.0464512109756470E+000	1.0556465387344360E+000	9.9318408966064453E-001	-3.8620500708930194E-004
35	1	1	3	2	3	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	9.6533946692943573E-002	9.6584588289260864E-002	1.0490188747644424E-001	6.6105997120757820E-007
35	1	1	3	2	4	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	1.0758522897958755E-002	1.0758859105408192E-002	1.0687516070902348E-002	-1.7863870105383484E-011
35	1	1	4	1	2	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	5.6046682596206665E-001	2.3145987987518311E+000	4.9617123603820801E-001	-4.6421153820119798E-004
35	1	1	4	1	3	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	7.7820539474487305E-002	7.6058313250541687E-002	7.0601023733615875E-002	1.5084967230905022E-007
35	1	1	4	1	4	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	5.0777751021087170E-003	5.0675654783844948E-003	5.2575482986867428E-003	2.1809248851312191E-011
35	1	1	4	2	2	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-1.0093939304351807E+000	-1.2947883605957031E+000	-9.8786431550979614E-001	3.8412972935475409E-004
35	1	1	4	2	3	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-4.7965317964553833E-002	-4.9131106585264206E-002	-5.6763656437397003E-002	-3.5770540307566989E-007
35	1	1	4	2	4	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-3.8181750569492579E-003	-3.8250144571065903E-003	-1.9801920279860497E-003	3.3097292267969536E-012
35	1	1	5	1	3	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-6.9180399179458618E-001	-6.8476009368896484E-001	-7.2331529855728149E-001	-1.5350369722000323E-006
35	1	1	5	1	4	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-3.3664662390947342E-002	-3.3636357635259628E-002	-3.4602787345647812E-002	-1.5088651161843103E-010
35	1	1	5	2	2	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-1.0294209718704224E+000	-1.0386162996292114E+000	-9.7682255506515503E-001	3.7984515074640512E-004
35	1	1	5	2	3	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-9.6766278147697449E-002	-9.6816919744014740E-002	-1.0579562187194824E-001	-6.6669105081018643E-007
35	1	1	5	2	4	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-1.0754691436886787E-002	-1.0755027644336224E-002	-1.0683710686862469E-002	1.7857507139673601E-011
35	1	1	6	1	2	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-1.3523672819137573E+000	-2.5109603404998779E+000	-1.1505854129791260E+000	1.0764920152723789E-003
35	1	1	6	1	3	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-7.6808802783489227E-002	-7.5046576559543610E-002	-7.9557389020919800E-002	-1.4658947122825339E-007
35	1	1	6	1	4	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	-5.0877053290605545E-003	-5.0774957053363323E-003	-1.0342717170715332E-002	-4.3414837697097752E-011
35	1	1	6	2	2	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	1.4589498043060303E+000	1.7443442344665527E+000	1.3538538217544556E+000	-5.2645540563389659E-004
35	1	1	6	2	3	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	4.3267086148262024E-002	4.4432874768972397E-002	4.7923520207405090E-002	3.0200308742678317E-007
35	1	1	6	2	4	134	1.5585000610351562E+002	1.0829490966796875E+003	1.5585002136230469E+002	3.8878291379660368E-003	3.8946685381233692E-003	3.8621693383902311E-003	-6.4555027989854352E-012
36	1	1	1	1	3	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-1.0063952207565308E+000	-1.0280354022979736E+000	-1.0893071889877319E+000	-2.2124111183075001E-006
36	1	1	1	1	4	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-5.2071478217840195E-002	-5.2159529179334641E-002	-4.9072418361902237E-002	-8.4713007442172028E-011
36	1	1	1	2	3	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-1.4829210937023163E-001	-1.4813616871833801E-001	-1.5952044725418091E-001	4.7911044021020643E-007
36	1	1	1	2	4	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-1.6633076593279839E-002	-1.6632027924060822E-002	-1.6727231442928314E-002	-3.4150207661731713E-010
36	1	1	2	1	2	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-3.4527277946472168E+000	-4.5794391632080078E+000	-3.3050944805145264E+000	2.2695346269756556E-003
36	1	1	2	1	3	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-1.0550695657730103E-001	-1.1092946678400040E-001	-9.0288951992988586E-002	-1.8335880724862363E-007
36	1	1	2	1	4	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-7.8699486330151558E-003	-7.9017644748091698E-003	-5.8608930557966232E-003	-1.0107767053901817E-011
36	1	1	2	2	3	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	5.5528901517391205E-002	5.1942531019449234E-002	7.0712193846702576E-002	-2.1238153635749768E-007
36	1	1	2	2	4	124	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	0.0000000000000000E+000	0.0000000000000000E+000	9.0829498367384076E-004	1.8473030397037071E-011
36	1	1	3	1	3	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	5.1690858602523804E-001	5.0969529151916504E-001	3.6620154976844788E-001	8.5041762076798477E-007
36	1	1	3	1	4	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	3.6699920892715454E-002	3.6670569330453873E-002	4.0768854320049286E-002	3.7413017128784531E-010
36	1	1	3	2	2	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	1.0561805963516235E+000	1.0655014514923096E+000	1.0028748512268066E+000	-4.1377800516784191E-004
36	1	1	3	2	3	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	9.8469495773315430E-002	9.8521478474140167E-002	1.0700597614049911E-001	7.5627878004524973E-007
36	1	1	3	2	4	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	1.1091611348092556E-002	1.1091960594058037E-002	1.1018406599760056E-002	-3.0184691551804477E-011
36	1	1	4	1	2	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	5.6553268432617188E-001	2.3388669490814209E+000	5.0161933898925781E-001	-4.9685750855132937E-004
36	1	1	4	1	3	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	7.9481914639472961E-002	7.7674426138401031E-002	7.2110064327716827E-002	1.7706544497286814E-007
36	1	1	4	1	4	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	5.2415044046938419E-003	5.2308994345366955E-003	5.4293549619615078E-003	4.7609194364639507E-011
36	1	1	4	2	2	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-1.0194940567016602E+000	-1.3084795475006104E+000	-9.9853569269180298E-001	4.1198139660991728E-004
36	1	1	4	2	3	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-4.8977021127939224E-002	-5.0172466784715652E-002	-5.7969819754362106E-002	-4.0970732584355574E-007
36	1	1	4	2	4	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-3.9412546902894974E-003	-3.9483569562435150E-003	-2.0634909160435200E-003	5.6527898681379973E-012
36	1	1	5	1	3	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-7.0600092411041260E-001	-6.9878762960433960E-001	-7.3853725194931030E-001	-1.8037030713458080E-006
36	1	1	5	1	4	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-3.4709032624959946E-002	-3.4679681062698364E-002	-3.5679727792739868E-002	-3.1988109383540575E-010
36	1	1	5	2	2	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-1.0389748811721802E+000	-1.0482957363128662E+000	-9.8634654283523560E-001	4.0696086944080889E-004
36	1	1	5	2	3	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-9.8706863820552826E-002	-9.8758846521377563E-002	-1.0791824758052826E-001	-7.6272539217825397E-007
36	1	1	5	2	4	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-1.1087650433182716E-002	-1.1087999679148197E-002	-1.1014471761882305E-002	3.0173911980124757E-011
36	1	1	6	1	2	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-1.3662228584289551E+000	-2.5374042987823486E+000	-1.1637699604034424E+000	1.1527403257787228E-003
36	1	1	6	1	3	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-7.8447267413139343E-002	-7.6639778912067413E-002	-8.1318788230419159E-002	-1.7597356816168030E-007
36	1	1	6	1	4	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	-5.2517750300467014E-003	-5.2411700598895550E-003	-1.0628227144479752E-002	-9.3675150969474430E-011
36	1	1	6	2	2	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	1.4741178750991821E+000	1.7631033658981323E+000	1.3681792020797729E+000	-5.6450162082910538E-004
36	1	1	6	2	3	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	4.4171407818794250E-002	4.5366853475570679E-002	4.8927109688520432E-002	3.4580227747937897E-007
36	1	1	6	2	4	134	1.5610000610351562E+002	1.0831656494140625E+003	1.5610002136230469E+002	4.0133157745003700E-003	4.0204180404543877E-003	3.9868280291557312E-003	-1.0921830280452571E-011
37	1	1	1	1	3	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-1.0287870168685913E+000	-1.0509979724884033E+000	-1.1136393547058105E+000	-2.5582535272405948E-006
37	1	1	1	1	4	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-5.3837656974792480E-002	-5.3929287940263748E-002	-5.0769247114658356E-002	-1.1982786984887639E-010
37	1	1	1	2	3	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-1.5154233574867249E-001	-1.5138183534145355E-001	-1.6304935514926910E-001	5.5376688123942586E-007
37	1	1	1	2	4	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-1.7196206375956535E-002	-1.7195113003253937E-002	-1.7300782725214958E-002	-5.4107962554894584E-010
37	1	1	2	1	2	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-3.4902725219726562E+000	-4.6328773498535156E+000	-3.3457155227661133E+000	2.4484863970428705E-003
37	1	1	2	1	3	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-1.0792241990566254E-001	-1.1349791288375854E-001	-9.2365451157093048E-002	-2.1216314394223446E-007
37	1	1	2	1	4	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-8.1475181505084038E-003	-8.1806872040033340E-003	-6.0928580351173878E-003	-1.4371631489040748E-011
37	1	1	2	2	3	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	5.6789219379425049E-002	5.3102642297744751E-002	7.2330847382545471E-002	-2.4565969169998425E-007
37	1	1	2	2	4	124	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	0.0000000000000000E+000	0.0000000000000000E+000	9.7154540708288550E-004	3.0317012789105036E-011
37	1	1	3	1	3	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	5.2830958366394043E-001	5.2090597152709961E-001	3.7460193037986755E-001	1.0154492429137463E-006
37	1	1	3	1	4	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	3.7949673831462860E-002	3.7919130176305771E-002	4.2106773704290390E-002	6.3245814141410506E-010
37	1	1	3	2	2	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	1.0668833255767822E+000	1.0763440132141113E+000	1.0135486125946045E+000	-4.4562108814716339E-004
37	1	1	3	2	3	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	1.0062620788812637E-001	1.0067970305681229E-001	1.0935050994157791E-001	8.7309035734506324E-007
37	1	1	3	2	4	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	1.1467129923403263E-002	1.1467494070529938E-002	1.1391446925699711E-002	-4.6619461763208747E-011
37	1	1	4	1	2	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	5.7109880447387695E-001	2.3656744956970215E+000	5.0764203071594238E-001	-5.3449283586815000E-004
37	1	1	4	1	3	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	8.1338338553905487E-002	7.9479858279228210E-002	7.3796294629573822E-002	2.0967459590792714E-007
37	1	1	4	1	4	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	5.4265051148831844E-003	5.4154489189386368E-003	5.6235943920910358E-003	8.2412646151830415E-011
37	1	1	4	2	2	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-1.0306317806243896E+000	-1.3236081600189209E+000	-1.0103261470794678E+000	4.4419846381060779E-004
37	1	1	4	2	3	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-5.0106842070817947E-002	-5.1335688680410385E-002	-5.9317294508218765E-002	-4.7360691723952186E-007
37	1	1	4	2	4	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-4.0803216397762299E-003	-4.0877242572605610E-003	-2.1580806933343410E-003	8.8318458449365700E-012
37	1	1	5	1	3	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-7.2183692455291748E-001	-7.1443331241607666E-001	-7.5553804636001587E-001	-2.1379098598117707E-006
37	1	1	5	1	4	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-3.5886526107788086E-002	-3.5855982452630997E-002	-3.6894079297780991E-002	-5.4716814412714143E-010
37	1	1	5	2	2	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-1.0494841337203979E+000	-1.0589448213577271E+000	-9.9683701992034912E-001	4.3827565968967974E-004
37	1	1	5	2	3	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-1.0086920857429504E-001	-1.0092270374298096E-001	-1.1028347909450531E-001	-8.8053866420523264E-007
37	1	1	5	2	4	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-1.1463024653494358E-002	-1.1463388800621033E-002	-1.1387368664145470E-002	4.6602773723369850E-011
37	1	1	6	1	2	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-1.3815170526504517E+000	-2.5666201114654541E+000	-1.1783646345138550E+000	1.2407086323946714E-003
37	1	1	6	1	3	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-8.0278024077415466E-002	-7.8419543802738190E-002	-8.3290509879589081E-002	-2.1265418581606355E-007
37	1	1	6	1	4	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	-5.4371627047657967E-003	-5.4261065088212490E-003	-1.0949793271720409E-002	-1.6089946042185943E-010
37	1	1	6	2	2	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	1.4908673763275146E+000	1.7838437557220459E+000	1.3840044736862183E+000	-6.0849898727610707E-004
37	1	1	6	2	3	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	4.5180860906839371E-002	4.6409707516431808E-002	5.0047475844621658E-002	3.9959883224582882E-007
37	1	1	6	2	4	134	1.5638000488281250E+002	1.0834082031250000E+003	1.5638006591796875E+002	4.1551138274371624E-003	4.1625164449214935E-003	4.1276901029050350E-003	-1.6892560267267598E-011
38	1	1	1	1	3	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	-1.0383466482162476E+000	-1.0608026981353760E+000	-1.1240297555923462E+000	-2.7165317533217603E-006
38	1	1	1	1	4	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	-5.4597936570644379E-002	-5.4691117256879807E-002	-5.1499873399734497E-002	-1.3668383092024783E-010
38	1	1	1	2	3	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	-1.5292927622795105E-001	-1.5276682376861572E-001	-1.6455566883087158E-001	5.8792477375391172E-007
38	1	1	1	2	4	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	-1.7438592389225960E-002	-1.7437478527426720E-002	-1.7547709867358208E-002	-6.3763522240023462E-010
38	1	1	2	1	2	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	-3.5061650276184082E+000	-4.6555428504943848E+000	-3.3629498481750488E+000	2.5270204059779644E-003
38	1	1	2	1	3	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	-1.0895457863807678E-001	-1.1459589749574661E-001	-9.3253009021282196E-002	-2.2535388666256040E-007
38	1	1	2	1	4	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	-8.2671884447336197E-003	-8.3009460940957069E-003	-6.1930501833558083E-003	-1.6428127955214755E-011
38	1	1	2	2	3	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	5.7327635586261749E-002	5.3597956895828247E-002	7.3022514581680298E-002	-2.6089634275194840E-007
38	1	1	2	2	4	124	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	0.0000000000000000E+000	0.0000000000000000E+000	9.9908013362437487E-004	3.6237644829295590E-011
38	1	1	3	1	3	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	5.3317552804946899E-001	5.2569025754928589E-001	3.7819299101829529E-001	1.0916531891780323E-006
38	1	1	3	1	4	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	3.8487721234560013E-002	3.8456659764051437E-002	4.2682319879531860E-002	7.5764694518198894E-010
38	1	1	3	2	2	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	1.0714066028594971E+000	1.0809270143508911E+000	1.0180639028549194E+000	-4.5957037946209311E-004
38	1	1	3	2	3	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	1.0154647380113602E-001	1.0160062462091446E-001	1.1035094410181046E-001	9.2649923999488237E-007
38	1	1	3	2	4	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	1.1628760956227779E-002	1.1629132553935051E-002	1.1552010662853718E-002	-5.4555998607597189E-011
38	1	1	4	1	2	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	5.7344877719879150E-001	2.3770401477813721E+000	5.1019656658172607E-001	-5.5095815332606435E-004
38	1	1	4	1	3	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	8.2132175564765930E-002	8.0251753330230713E-002	7.4517354369163513E-002	2.2472490002201084E-007
38	1	1	4	1	4	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	5.5062691681087017E-003	5.4950169287621975E-003	5.7073775678873062E-003	9.9337579828606692E-011
38	1	1	4	2	2	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	-1.0353473424911499E+000	-1.3300236463546753E+000	-1.0153251886367798E+000	4.5832851901650429E-004
38	1	1	4	2	3	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	-5.0589747726917267E-002	-5.1832962781190872E-002	-5.9893373399972916E-002	-5.0285905217606341E-007
38	1	1	4	2	4	134	1.5650000000000000E+002	1.0835120849609375E+003	1.5650003051757812E+002	-4.1402801871299744E-003	-4.1478131897747517E-003	-2.1990162786096334E-003	1.0385073877239304E-011
