call_id	energy_index	row_id	family	branch	orbital_l	legacy_l	state_index	form_selector	dispatch	dispatch_branch	formula_title	dispatch_title	previous_title	pre_reset_energy	post_reset_energy	input_energy	effective_energy	dither_before	z	qb	qk	zr	zb	born	ter	tei	der	dei	hadronic_real	hadronic_imag
103	1	16	4	1	5	6	1	25	T	7	SP00	SP00	SP00	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	1.0000000474974513E-003	4.1074652224779129E-002	8.7831100463867188E+001	5.6241375207901001E-001	4.1402578353881836E+000	0.0000000000000000E+000	8.0323708243668079E-004	1.4653369184713938E-008	2.1472122423751963E-016	8.0329773481935263E-004	1.1771018187944904E-011	1.4653369184713938E-008	2.1472122423751963E-016
103	1	17	4	2	4	5	2	25	T	7	SP00	SP00	SP00	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	1.0000000474974513E-003	4.1074652224779129E-002	8.7831100463867188E+001	5.6241375207901001E-001	7.1015415191650391E+000	-1.5639760022168048E-005	-3.5267963539808989E-003	3.6568383166013518E-007	1.3372466925020560E-013	-3.5398390609771013E-003	-1.2944618710264422E-009	3.6568383166013518E-007	1.3372466925020560E-013
103	1	18	4	2	5	6	2	25	T	7	SP00	SP00	SP00	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	1.0000000474974513E-003	4.1074652224779129E-002	8.7831100463867188E+001	5.6241375207901001E-001	0.0000000000000000E+000	-5.2719627774422406E-007	-6.6954357316717505E-004	5.2372901571118291E-009	2.7429208196223666E-017	-6.7007075995206833E-004	-3.5093549160397641E-012	5.2372901571118291E-009	2.7429208196223666E-017
103	1	19	5	1	4	5	1	3	T	7	SP00	SP00	SP00	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	1.0000000474974513E-003	2.5375619530677795E-001	8.7831100463867188E+001	5.6241375207901001E-001	0.0000000000000000E+000	0.0000000000000000E+000	-2.9349658638238907E-002	3.1215992635225120E-007	9.7443822216942977E-014	-2.9349658638238907E-002	-9.1617868847038153E-009	3.1215992635225120E-007	9.7443822216942977E-014
103	1	20	5	1	5	6	1	3	T	7	SP00	SP00	SP00	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	1.0000000474974513E-003	2.5375619530677795E-001	8.7831100463867188E+001	5.6241375207901001E-001	0.0000000000000000E+000	0.0000000000000000E+000	-5.8312262408435345E-003	1.4653369184713938E-008	2.1472122423751963E-016	-5.8312262408435345E-003	-8.5447107722735893E-011	1.4653369184713938E-008	2.1472122423751963E-016
103	1	21	5	2	4	5	2	3	T	7	SP00	SP00	SP00	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	1.0000000474974513E-003	2.5375619530677795E-001	8.7831100463867188E+001	5.6241375207901001E-001	0.0000000000000000E+000	0.0000000000000000E+000	-1.1717051267623901E-002	3.6568383166013518E-007	1.3372466925020560E-013	-1.1717051267623901E-002	-4.2847361214626289E-009	3.6568383166013518E-007	1.3372466925020560E-013
103	1	22	5	2	5	6	2	3	T	7	SP00	SP00	SP00	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	1.0000000474974513E-003	2.5375619530677795E-001	8.7831100463867188E+001	5.6241375207901001E-001	0.0000000000000000E+000	0.0000000000000000E+000	-2.7641633059829473E-003	5.2372901571118291E-009	2.7429208196223666E-017	-2.7641633059829473E-003	-1.4476725374024113E-011	5.2372901571118291E-009	2.7429208196223666E-017
103	1	23	6	1	4	5	1	25	T	7	SP00	SP00	SP00	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	1.0000000474974513E-003	4.1074652224779129E-002	8.7831100463867188E+001	5.6241375207901001E-001	0.0000000000000000E+000	0.0000000000000000E+000	-4.4171991758048534E-003	3.1215992635225120E-007	9.7443822216942977E-014	-4.4171991758048534E-003	-1.3788725716779027E-009	3.1215992635225120E-007	9.7443822216942977E-014
103	1	24	6	1	5	6	1	3	T	7	SP00	SP00	SP00	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	1.0000000474974513E-003	2.5375619530677795E-001	8.7831100463867188E+001	5.6241375207901001E-001	0.0000000000000000E+000	0.0000000000000000E+000	-8.0328696640208364E-004	1.4653369184713938E-008	2.1472122423751963E-016	-8.0328696640208364E-004	-1.1770860328108590E-011	1.4653369184713938E-008	2.1472122423751963E-016
103	1	25	6	2	4	5	2	25	T	7	SP00	SP00	SP00	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	3.4267234802246094E+001	1.0000000474974513E-003	4.1074652224779129E-002	8.7831100463867188E+001	5.6241375207901001E-001	0.0000000000000000E+000	0.0000000000000000E+000	3.5102248657494783E-003	3.6568383166013518E-007	1.3372466925020560E-013	3.5102248657494783E-003	1.2836325335996435E-009	3.6568383166013518E-007	1.3372466925020560E-013
