row_id	family	branch	legacy_l	rotation_form	base_form	state_index	form_selector	epx	epxx	pnmod_input_ll	pnmod_derived_l	pnmod_nfx	pnmod_branch	pnmod_pg1	pnmod_pg2	pnmod_pg3	pnmod_tr_before	pnmod_ti_before	pnmod_tr_after	pnmod_ti_after	pnpwi_ein	pnpwi_postmod_tr	pnpwi_postmod_ti	pnmod_early_return	dispatch_n	dispatch_title	previous_title	effective_e	dither_before	pnpwi_result_tr	pnpwi_result_ti	addresk_nf	addresk_pg1	addresk_pg2	addresk_pg3	addresk_pre_tr	addresk_pre_ti	addresk_post_tr	addresk_post_ti
21	5	2	5	0	3	2	3	2.5642589569091797E+001	2.5642589569091797E+001	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	1.0915233872310637E-007	1.1914233298939217E-014	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.0915233872310637E-007	1.1914233298939217E-014	1.0915233872310637E-007	1.1914233298939217E-014
22	5	2	6	0	3	2	3	2.5642589569091797E+001	2.5642589569091797E+001	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	1.3562179157489140E-009	1.8393270818790379E-018	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3562179157489140E-009	1.8393270818790379E-018	1.3562179157489140E-009	1.8393270818790379E-018
23	6	1	5	2	5	1	25	2.5642589569091797E+001	2.5642589569091797E+001	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	8.7781749869009218E-008	7.7056357510583463E-015	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	8.7781749869009218E-008	7.7056357510583463E-015	8.7781749869009218E-008	7.7056357510583463E-015
24	6	1	6	0	3	1	3	2.5642589569091797E+001	2.5642589569091797E+001	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	3.3512095320986646E-009	1.1230605534033468E-017	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	3.3512095320986646E-009	1.1230605534033468E-017	3.3512095320986646E-009	1.1230605534033468E-017
25	6	2	5	2	5	2	25	2.5642589569091797E+001	2.5642589569091797E+001	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	1.0915233872310637E-007	1.1914233298939217E-014	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.0915233872310637E-007	1.1914233298939217E-014	1.0915233872310637E-007	1.1914233298939217E-014
26	6	2	6	0	3	2	3	2.5642589569091797E+001	2.5642589569091797E+001	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.5642589569091797E+001	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.5642589569091797E+001	1.0000000474974513E-003	1.3562179157489140E-009	1.8393270818790379E-018	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.3562179157489140E-009	1.8393270818790379E-018	1.3562179157489140E-009	1.8393270818790379E-018
27	1	1	5	2	5	3	25	2.8143624877929688E+002	2.8143624877929688E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.8143624877929688E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.8143624877929688E+002	1.0000000474974513E-003	1.8366273434367031E-004	2.5856018055492314E-006	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.8366273434367031E-004	2.5856018055492314E-006	1.8366273434367031E-004	2.5856018055492314E-006
28	1	1	6	2	5	3	25	2.8143624877929688E+002	2.8143624877929688E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.8143624877929688E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.8143624877929688E+002	1.0000000474974513E-003	5.8342091506347060E-005	4.4452406200434780E-007	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	5.8342091506347060E-005	4.4452406200434780E-007	5.8342091506347060E-005	4.4452406200434780E-007
29	1	2	2	2	1	4	21	2.8143624877929688E+002	2.8143624877929688E+002	1	2	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.8143624877929688E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.8143624877929688E+002	1.0000000474974513E-003	-4.9302023649215698E-001	5.7524615526199341E-001	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-4.9302023649215698E-001	5.7524615526199341E-001	-4.9302023649215698E-001	5.7524615526199341E-001
30	1	2	5	2	5	4	25	2.8143624877929688E+002	2.8143624877929688E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.8143624877929688E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.8143624877929688E+002	1.0000000474974513E-003	-2.1420330449473113E-004	1.5935847841319628E-007	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	-2.1420330449473113E-004	1.5935847841319628E-007	-2.1420330449473113E-004	1.5935847841319628E-007
31	1	2	6	2	5	4	25	2.8143624877929688E+002	2.8143624877929688E+002	5	6	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.8143624877929688E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.8143624877929688E+002	1.0000000474974513E-003	4.4872664147987962E-004	4.9447061201135512E-007	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	4.4872664147987962E-004	4.9447061201135512E-007	4.4872664147987962E-004	4.9447061201135512E-007
32	2	1	5	2	5	3	25	2.8143624877929688E+002	2.8143624877929688E+002	4	5	0	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	2.8143624877929688E+002	0.0000000000000000E+000	0.0000000000000000E+000	0	7	SP00	SP00	2.8143624877929688E+002	1.0000000474974513E-003	1.8366273434367031E-004	2.5856018055492314E-006	0	0.0000000000000000E+000	0.0000000000000000E+000	0.0000000000000000E+000	1.8366273434367031E-004	2.5856018055492314E-006	1.8366273434367031E-004	2.5856018055492314E-006
