open	fort.7
open	PIDSOL.USR
open	/home/arndt64/sdat/ppamp.dat
open	/home/arndt64/sdat/ppamp.dat
open	/home/arndt64/sdat/pidmsg.dat
open	/home/arndt64/sdat/pidmsg.dat
open	/home/arndt64/sdat/pidcd.dat
open	/home/arndt64/sdat/pidcd.dat
open	/home/arndt64/sdat/pidsol.dat
open	/home/arndt64/sdat/pidsol.dat
open	/home/arndt64/sdat/pidses.dat
open	/home/arndt64/sdat/pidses.dat
open	SAID.TMP
open	SAID.PCT
open	SAID.DS
open	NEWDAT.DAT
open	/home/arndt64/sdat/secpr.dat
open	/home/arndt64/sdat/secpr.dat
