call_id	energy_index	reaction	family	branch	legacy_l	selector	request_energy	spw	sopw	opec_original	raw_real	raw_imag
2	1	1	6	1	4	134	1.4530000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-5.9026497183367610E-005	-3.0800083186477423E-004	-1.1298773028300957E-010
2	1	1	6	2	2	134	1.4530000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.9312693476676941E-001	3.0524235963821411E-001	7.4037729064002633E-005
2	1	1	6	2	3	134	1.4530000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.3138364776968956E-003	2.5028544478118420E-003	4.8695881105231820E-008
2	1	1	6	2	4	134	1.4530000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	4.5181557652540505E-005	4.4822674681199715E-005	-3.4883495831500300E-012
3	1	1	1	1	3	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.3435915112495422E-001	-1.4256185293197632E-001	-6.4361267959611723E-007
3	1	1	1	1	4	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.4422900751233101E-003	-2.0537509117275476E-003	-5.5709836049855355E-011
3	1	1	1	2	1	135	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4630604553222656E+002	-2.7891868591308594E+001	-9.6274897456169128E-002
3	1	1	1	2	3	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.9657066091895103E-002	-2.1012634038925171E-002	1.3918419483616162E-007
3	1	1	1	2	4	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-7.8088260488584638E-004	-7.2979321703314781E-004	-3.7731276436581140E-010
3	1	1	2	1	2	134	1.4611999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.6216484308242798E+000	-1.1158452033996582E+000	-4.0466070640832186E-004
