call_id	energy_index	reaction	family	branch	legacy_l	selector	request_energy	w_cm	reconstructed_energy	born_argument	opec_original	raw_real	raw_imag	return_real	return_imag
23	1	1	5	2	1	135	1.5189999389648438E+002	1.0795213623046875E+003	1.5189994812011719E+002	-2.0466506958007812E+001	-3.7408115386962891E+001	-2.3043891906738281E+001	-5.8123117685317993E-001	1.4364223480224609E+001	-5.8123117685317993E-001
23	1	1	5	2	2	134	1.5189999389648438E+002	1.0795213623046875E+003	1.5189994812011719E+002	-8.5162603855133057E-001	-8.5872280597686768E-001	-8.0158317089080811E-001	5.4154756071511656E-005	5.7139635086059570E-002	5.4154756071511656E-005
23	1	1	5	2	3	134	1.5189999389648438E+002	1.0795213623046875E+003	1.5189994812011719E+002	-6.4778044819831848E-002	-6.4808659255504608E-002	-7.0812262594699860E-002	-5.5133469345491903E-008	-6.0036033391952515E-003	-5.5133469345491903E-008
23	1	1	5	2	4	134	1.5189999389648438E+002	1.0795213623046875E+003	1.5189994812011719E+002	-5.8241067454218864E-003	-5.8242660015821457E-003	-5.7856673374772072E-003	1.3613160945724623E-011	3.8598664104938507E-005	1.3613160945724623E-011
23	1	1	6	1	2	134	1.5189999389648438E+002	1.0795213623046875E+003	1.5189994812011719E+002	-1.1017723083496094E+000	-2.0363879203796387E+000	-9.1788893938064575E-001	1.5117750444915146E-004	1.1184990406036377E+000	1.5117750444915146E-004
23	1	1	6	1	3	134	1.5189999389648438E+002	1.0795213623046875E+003	1.5189994812011719E+002	-5.0396360456943512E-002	-4.9316279590129852E-002	-5.1560763269662857E-002	-3.6287488569541893E-009	-2.2444836795330048E-003	-3.6287488569541893E-009
23	1	1	6	1	4	134	1.5189999389648438E+002	1.0795213623046875E+003	1.5189994812011719E+002	-2.7004806324839592E-003	-2.6955769862979650E-003	-6.0520144179463387E-003	-6.7345400089902085E-011	-3.3564374316483736E-003	-6.7345400089902085E-011
23	1	1	6	2	2	134	1.5189999389648438E+002	1.0795213623046875E+003	1.5189994812011719E+002	1.1856691837310791E+000	1.4097204208374023E+000	1.0966299772262573E+000	-7.4088602559641004E-005	-3.1309044361114502E-001	-7.4088602559641004E-005
23	1	1	6	2	3	134	1.5189999389648438E+002	1.0795213623046875E+003	1.5189994812011719E+002	2.8575714677572250E-002	2.9292924329638481E-002	3.1630948185920715E-002	2.4626409356187651E-008	2.3380238562822342E-003	2.4626409356187651E-008
23	1	1	6	2	4	134	1.5189999389648438E+002	1.0795213623046875E+003	1.5189994812011719E+002	2.0626913756132126E-003	2.0659884903579950E-003	2.0490775350481272E-003	-4.8212974411432352E-012	-1.6910955309867859E-005	-4.8212974411432352E-012
24	1	1	1	1	3	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-6.8291074037551880E-001	-6.9678181409835815E-001	-7.3845928907394409E-001	-1.6327869900578662E-007	-4.1677474975585938E-002	-1.6327869900578662E-007
24	1	1	1	1	4	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-2.8963126242160797E-002	-2.9007822275161743E-002	-2.6950450614094734E-002	-1.3160006070989105E-011	2.0573716610670090E-003	-1.3160006070989105E-011
24	1	1	1	2	1	135	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-2.8968700408935547E+001	-1.4516606140136719E+002	-2.6918102264404297E+001	3.4429079294204712E-001	1.1824795532226562E+002	3.4429079294204712E-001
24	1	1	1	2	3	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-1.0109028965234756E-001	-1.0099411010742188E-001	-1.0844179987907410E-001	3.5360354644353720E-008	-7.4476897716522217E-003	3.5360354644353720E-008
24	1	1	1	2	4	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-9.2597054317593575E-003	-9.2591941356658936E-003	-9.2363348230719566E-003	-8.5868416543899428E-011	2.2859312593936920E-005	-8.5868416543899428E-011
24	1	1	2	1	2	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-2.8510031700134277E+000	-3.7405526638031006E+000	-2.6707358360290527E+000	3.9265977102331817E-004	1.0698168277740479E+000	3.9265977102331817E-004
24	1	1	2	1	3	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-7.0943653583526611E-002	-7.4332892894744873E-002	-6.0643810778856277E-002	-1.3412640775811724E-008	1.3689082115888596E-002	-1.3412640775811724E-008
24	1	1	2	1	4	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-4.2972164228558540E-003	-4.3129520490765572E-003	-2.9427860863506794E-003	-1.4390323785015702E-012	1.3701659627258778E-003	-1.4390323785015702E-012
24	1	1	2	2	3	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	3.7442043423652649E-002	3.5192117094993591E-002	4.7552671283483505E-002	-1.5505522199532606E-008	1.2360554188489914E-002	-1.5505522199532606E-008
24	1	1	2	2	4	124	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	3.4265618305653334E-003	3.4159843344241381E-003	1.9887689268216491E-004	1.8536147009667880E-012	-3.2171073835343122E-003	1.8536147009667880E-012
24	1	1	3	1	3	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	3.5170000791549683E-001	3.4707635641098022E-001	2.4635101854801178E-001	3.3865052984083377E-008	-1.0072533786296844E-001	3.3865052984083377E-008
24	1	1	3	1	4	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	2.0376579836010933E-002	2.0361680537462234E-002	2.3135857656598091E-002	1.1974664315683725E-010	2.7741771191358566E-003	1.1974664315683725E-010
24	1	1	3	2	1	135	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	1.6472257614135742E+001	1.0185923576354980E+001	1.7563507080078125E+001	4.6760746836662292E-001	7.3775835037231445E+000	4.6760746836662292E-001
24	1	1	3	2	2	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	8.8143199682235718E-001	8.8869804143905640E-001	8.3045119047164917E-001	-7.3419476393610239E-005	-5.8246850967407227E-002	-7.3419476393610239E-005
24	1	1	3	2	3	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	6.7140117287635803E-002	6.7172177135944366E-002	7.2952665388584137E-002	5.5598189163674760E-008	5.7804882526397705E-003	5.5598189163674760E-008
24	1	1	3	2	4	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	6.1747478321194649E-003	6.1749182641506195E-003	6.1339945532381535E-003	-6.9835916563509848E-012	-4.0923710912466049E-005	-6.9835916563509848E-012
24	1	1	4	1	2	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	4.7372436523437500E-001	1.9159007072448730E+000	4.0711790323257446E-001	-8.8267639512196183E-005	-1.5087828636169434E+000	-8.8267639512196183E-005
24	1	1	4	1	3	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	5.3115490823984146E-002	5.1985755562782288E-002	4.8167262226343155E-002	1.1537241384473873E-008	-3.8184933364391327E-003	1.1537241384473873E-008
24	1	1	4	1	4	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	2.8610720764845610E-003	2.8558268677443266E-003	2.9417369514703751E-003	1.5620589891018888E-011	8.5910083726048470E-005	1.5620589891018888E-011
24	1	1	4	2	2	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-8.4127461910247803E-001	-1.0703696012496948E+000	-8.1292295455932617E-001	7.1871108957566321E-005	2.5744664669036865E-001	7.1871108957566321E-005
24	1	1	4	2	3	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-3.2856266945600510E-002	-3.3606234937906265E-002	-3.8796704262495041E-002	-2.9567782888761940E-008	-5.1904693245887756E-003	-2.9567782888761940E-008
24	1	1	4	2	4	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-2.1516075357794762E-003	-2.1551332902163267E-003	-9.0301217278465629E-004	1.0281011068521972E-012	1.2521210592240095E-003	1.0281011068521972E-012
24	1	1	5	1	3	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-4.7790706157684326E-001	-4.7328341007232666E-001	-4.9603018164634705E-001	-1.2302547247600160E-007	-2.2746771574020386E-002	-1.2302547247600160E-007
24	1	1	5	1	4	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-1.9304297864437103E-002	-1.9289398565888405E-002	-1.9809076562523842E-002	-1.0389732130189344E-010	-5.1967799663543701E-004	-1.0389732130189344E-010
24	1	1	5	2	1	135	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-2.0441284179687500E+001	-3.7379119873046875E+001	-2.2996932983398438E+001	-6.1227977275848389E-001	1.4382186889648438E+001	-6.1227977275848389E-001
24	1	1	5	2	2	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-8.6729383468627930E-001	-8.7455987930297852E-001	-8.1688606739044189E-001	7.2219736466649920E-005	5.7673811912536621E-002	7.2219736466649920E-005
24	1	1	5	2	3	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-6.7297942936420441E-002	-6.7330002784729004E-002	-7.3567718267440796E-002	-5.6067158027417463E-008	-6.2377154827117920E-003	-5.6067158027417463E-008
24	1	1	5	2	4	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-6.1726192943751812E-003	-6.1727897264063358E-003	-6.1318799853324890E-003	6.9811842938471980E-012	4.0909741073846817E-005	6.9811842938471980E-012
24	1	1	6	1	2	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-1.1233675479888916E+000	-2.0770316123962402E+000	-9.3753200769424438E-001	2.0326372759882361E-004	1.1394996643066406E+000	2.0326372759882361E-004
24	1	1	6	1	3	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-5.2437707781791687E-002	-5.1307972520589828E-002	-5.3698819130659103E-002	8.9515417300845002E-010	-2.3908466100692749E-003	8.9515417300845002E-010
24	1	1	6	1	4	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	-2.8665026184171438E-003	-2.8612574096769094E-003	-6.3615324907004833E-003	-3.3651800096512474E-011	-3.5002750810235739E-003	-3.3651800096512474E-011
24	1	1	6	2	2	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	1.2091455459594727E+000	1.4382405281066895E+000	1.1186631917953491E+000	-9.8899654403794557E-005	-3.1957733631134033E-001	-9.8899654403794557E-005
24	1	1	6	2	3	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	2.9718568548560143E-002	3.0468536540865898E-002	3.2897595316171646E-002	2.5071319242897516E-008	2.4290587753057480E-003	2.5071319242897516E-008
24	1	1	6	2	4	134	1.5219999694824219E+002	1.0797821044921875E+003	1.5219996643066406E+002	2.1895773243159056E-003	2.1931030787527561E-003	2.1751259919255972E-003	-2.4763949571515731E-012	-1.7977086827158928E-005	-2.4763949571515731E-012
25	1	1	1	1	3	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-7.1199893951416016E-001	-7.2653377056121826E-001	-7.6996511220932007E-001	-1.8294120707196271E-007	-4.3431341648101807E-002	-1.8294120707196271E-007
25	1	1	1	1	4	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-3.0846728011965752E-002	-3.0894717201590538E-002	-2.8746459633111954E-002	-8.8185746682442612E-013	2.1482575684785843E-003	-8.8185746682442612E-013
25	1	1	1	2	1	135	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-2.8915599822998047E+001	-1.4510447692871094E+002	-2.6866334915161133E+001	3.6579373478889465E-001	1.1823814392089844E+002	3.6579373478889465E-001
25	1	1	1	2	3	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-1.0535339266061783E-001	-1.0525226593017578E-001	-1.1304249614477158E-001	3.9735493118087106E-008	-7.7902302145957947E-003	3.9735493118087106E-008
25	1	1	1	2	4	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-9.8611386492848396E-003	-9.8605873063206673E-003	-9.8457438871264458E-003	1.6509105280754222E-012	1.4843419194221497E-005	1.6509105280754222E-012
25	1	1	2	1	2	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-2.9105310440063477E+000	-3.8222396373748779E+000	-2.7321789264678955E+000	5.1215599523857236E-004	1.0900607109069824E+000	5.1215599523857236E-004
25	1	1	2	1	3	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-7.4026279151439667E-002	-7.7585615217685699E-002	-6.3283450901508331E-002	-1.5034625988619155E-008	1.4302164316177368E-002	-1.5034625988619155E-008
25	1	1	2	1	4	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-4.5841750688850880E-003	-4.6011088415980339E-003	-3.1712087802588940E-003	-9.6588135981099527E-014	1.4299000613391399E-003	-9.6588135981099527E-014
25	1	1	2	2	3	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	3.9059214293956757E-002	3.6697145551443100E-002	4.9618232995271683E-002	-1.7441376343185766E-008	1.2921087443828583E-002	-1.7441376343185766E-008
25	1	1	2	2	4	124	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	3.6561994347721338E-003	3.6448203027248383E-003	2.4599969037808478E-004	-4.3134854683327811E-014	-3.3988205250352621E-003	-4.3134854683327811E-014
25	1	1	3	1	3	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	3.6659368872642517E-001	3.6174881458282471E-001	2.5702369213104248E-001	2.1925274040768272E-008	-1.0472512245178223E-001	2.1925274040768272E-008
25	1	1	3	1	4	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	2.1705130115151405E-002	2.1689133718609810E-002	2.4584025144577026E-002	-5.5688600432424185E-012	2.8948914259672165E-003	-5.5688600432424185E-012
25	1	1	3	2	1	135	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	1.6442949295043945E+001	1.0162790298461914E+001	1.7527362823486328E+001	4.9402648210525513E-001	7.3645725250244141E+000	4.9402648210525513E-001
25	1	1	3	2	2	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	8.9897429943084717E-001	9.0642982721328735E-001	8.4761410951614380E-001	-9.5562543720006943E-005	-5.8815717697143555E-002	-9.5562543720006943E-005
25	1	1	3	2	3	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	6.9970272481441498E-002	7.0003978908061981E-002	7.6028548181056976E-002	6.3131430749763240E-008	6.0245692729949951E-003	6.3131430749763240E-008
25	1	1	3	2	4	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	6.5758088603615761E-003	6.5759923309087753E-003	6.5324082970619202E-003	3.9621893954807849E-014	-4.3584033846855164E-005	3.9621893954807849E-014
25	1	1	4	1	2	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	4.8300644755363464E-001	1.9572497606277466E+000	4.1631111502647400E-001	-1.1537864338606596E-004	-1.5409386157989502E+000	-1.1537864338606596E-004
25	1	1	4	1	3	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	5.5452745407819748E-002	5.4266311228275299E-002	5.0289027392864227E-002	9.9040668999350601E-009	-3.9772838354110718E-003	9.9040668999350601E-009
25	1	1	4	1	4	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	3.0522111337631941E-003	3.0465666204690933E-003	3.1405796762555838E-003	-8.4687535846852957E-013	9.4013055786490440E-005	-8.4687535846852957E-013
25	1	1	4	2	2	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-8.5888564586639404E-001	-1.0936025381088257E+000	-8.3102226257324219E-001	9.3691494839731604E-005	2.6258027553558350E-001	9.3691494839731604E-005
25	1	1	4	2	3	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-3.4290712326765060E-002	-3.5078059881925583E-002	-4.0498849004507065E-002	-3.3628719364742210E-008	-5.4207891225814819E-003	-3.3628719364742210E-008
25	1	1	4	2	4	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-2.2953259758651257E-003	-2.2991190198808908E-003	-9.9115807097405195E-004	-6.0173589032277552E-015	1.3079609489068389E-003	-6.0173589032277552E-015
25	1	1	5	1	3	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-4.9836787581443787E-001	-4.9352300167083740E-001	-5.1761317253112793E-001	-1.0308426112715097E-007	-2.4090170860290527E-002	-1.0308426112715097E-007
25	1	1	5	1	4	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-2.0559879019856453E-002	-2.0543882623314857E-002	-2.1101225167512894E-002	5.2491951757493993E-012	-5.5734254419803619E-004	5.2491951757493993E-012
25	1	1	5	2	1	135	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-2.0412841796875000E+001	-3.7346389770507812E+001	-2.2943908691406250E+001	-6.4672726392745972E-001	1.4402481079101562E+001	-6.4672726392745972E-001
25	1	1	5	2	2	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-8.8453519344329834E-001	-8.9199072122573853E-001	-8.3375501632690430E-001	9.4000184617470950E-005	5.8235704898834229E-002	9.4000184617470950E-005
25	1	1	5	2	3	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-7.0135116577148438E-002	-7.0168823003768921E-002	-7.6670207083225250E-002	-6.3664167271326733E-008	-6.5013840794563293E-003	-6.3664167271326733E-008
25	1	1	5	2	4	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-6.5735345706343651E-003	-6.5737180411815643E-003	-6.5301489084959030E-003	-3.9608192349853064E-014	4.3569132685661316E-005	-3.9608192349853064E-014
25	1	1	6	1	2	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-1.1472297906875610E+000	-2.1219925880432129E+000	-9.5932358503341675E-001	2.6587318279780447E-004	1.1626689434051514E+000	2.6587318279780447E-004
25	1	1	6	1	3	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-5.4743897169828415E-002	-5.3557462990283966E-002	-5.6119281798601151E-002	3.9679033392303609E-009	-2.5618188083171844E-003	3.9679033392303609E-009
25	1	1	6	1	4	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	-3.0580207239836454E-003	-3.0523762106895447E-003	-6.7158946767449379E-003	1.7688642434468549E-012	-3.6635184660553932E-003	1.7688642434468549E-012
25	1	1	6	2	2	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	1.2351013422012329E+000	1.4698182344436646E+000	1.1430369615554810E+000	-1.2886953481938690E-004	-3.2678127288818359E-001	-1.2886953481938690E-004
25	1	1	6	2	3	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	3.1008237972855568E-002	3.1795587390661240E-002	3.4327112138271332E-002	2.8504160809461609E-008	2.5315247476100922E-003	2.8504160809461609E-008
25	1	1	6	2	4	134	1.5253999328613281E+002	1.0800775146484375E+003	1.5254002380371094E+002	2.3359581828117371E-003	2.3397512268275023E-003	2.3205408360809088E-003	1.4075088039251348E-014	-1.9210390746593475E-005	1.4075088039251348E-014
26	1	1	1	1	3	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-7.5953990221023560E-001	-7.7517378330230713E-001	-8.2147234678268433E-001	-2.6593073698677472E-007	-4.6298563480377197E-002	-2.6593073698677472E-007
26	1	1	1	1	4	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-3.4011695533990860E-002	-3.4065313637256622E-002	-3.1767867505550385E-002	1.5466692163124129E-011	2.2974461317062378E-003	1.5466692163124129E-011
26	1	1	1	2	1	135	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-2.8828540802001953E+001	-1.4500346374511719E+002	-2.6781650543212891E+001	4.0050610899925232E-001	1.1822181701660156E+002	4.0050610899925232E-001
26	1	1	1	2	3	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-1.1231297999620438E-001	-1.1220359802246094E-001	-1.2055817246437073E-001	5.7887636017994737E-008	-8.3545744419097900E-003	5.7887636017994737E-008
26	1	1	1	2	4	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-1.0871523059904575E-002	-1.0870903730392456E-002	-1.0870310477912426E-002	1.2393285009348887E-010	5.9325248003005981E-007	1.2393285009348887E-010
26	1	1	2	1	2	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-3.0051634311676025E+000	-3.9526293277740479E+000	-2.8304173946380615E+000	7.2683067992329597E-004	1.1222119331359863E+000	7.2683067992329597E-004
26	1	1	2	1	3	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-7.9075157642364502E-002	-8.2917653024196625E-002	-6.7608587443828583E-002	-2.1877745837173279E-008	1.5309065580368042E-002	-2.1877745837173279E-008
26	1	1	2	1	4	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-5.0681061111390591E-003	-5.0870976410806179E-003	-3.5593528300523758E-003	1.7375077071557499E-012	1.5277448110282421E-003	1.7375077071557499E-012
26	1	1	2	2	3	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	4.1706178337335587E-002	3.9157561957836151E-002	5.3001053631305695E-002	-2.5449855556303191E-008	1.3843491673469543E-002	-2.5449855556303191E-008
26	1	1	2	2	4	124	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	4.0436647832393646E-003	4.0309098549187183E-003	3.3061785507015884E-004	-3.7851085113449479E-012	-3.7002919707447290E-003	-3.7851085113449479E-012
26	1	1	3	1	3	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	3.9091956615447998E-001	3.8570833206176758E-001	2.7450969815254211E-001	2.7846059680314283E-008	-1.1119863390922546E-001	2.7846059680314283E-008
26	1	1	3	1	4	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	2.3938268423080444E-002	2.3920396342873573E-002	2.7012120932340622E-002	-1.8173403060206539E-010	3.0917245894670486E-003	-1.8173403060206539E-010
26	1	1	3	2	1	135	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	1.6394952774047852E+001	1.0124949455261230E+001	1.7468097686767578E+001	5.3627151250839233E-001	7.3431482315063477E+000	5.3627151250839233E-001
26	1	1	3	2	2	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	9.2675101757049561E-001	9.3451327085494995E-001	8.7485265731811523E-001	-1.3512608711607754E-004	-5.9660613536834717E-002	-1.3512608711607754E-004
26	1	1	3	2	3	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	7.4590303003787994E-002	7.4626766145229340E-002	8.1049881875514984E-002	9.2705462861886190E-008	6.4231157302856445E-003	9.2705462861886190E-008
26	1	1	3	2	4	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	7.2495732456445694E-003	7.2497795335948467E-003	7.2017260827124119E-003	9.7591275338704264E-012	-4.8053450882434845E-005	9.7591275338704264E-012
26	1	1	4	1	2	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	4.9767714738845825E-001	2.0231833457946777E+000	4.3099004030227661E-001	-1.6355667321477085E-004	-1.5921933650970459E+000	-1.6355667321477085E-004
26	1	1	4	1	3	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	5.9286642819643021E-002	5.8005824685096741E-002	5.3769905120134354E-002	1.2122042036821767E-008	-4.2359195649623871E-003	1.2122042036821767E-008
26	1	1	4	1	4	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	3.3745714463293552E-003	3.3682410139590502E-003	3.4763275180011988E-003	-2.4303847129258926E-011	1.0808650404214859E-004	-2.4303847129258926E-011
26	1	1	4	2	2	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-8.8688945770263672E-001	-1.1306676864624023E+000	-8.5990685224533081E-001	1.3281470455694944E-004	2.7076083421707153E-001	1.3281470455694944E-004
26	1	1	4	2	3	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-3.6641471087932587E-002	-3.7491001188755035E-002	-4.3289884924888611E-002	-4.9514571998088286E-008	-5.7988837361335754E-003	-4.9514571998088286E-008
26	1	1	4	2	4	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-2.5377033744007349E-003	-2.5419550947844982E-003	-1.1423118412494659E-003	-1.5479957810385359E-012	1.3996432535350323E-003	-1.5479957810385359E-012
26	1	1	5	1	3	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-5.3182876110076904E-001	-5.2661752700805664E-001	-5.5297851562500000E-001	-1.2136638360971119E-007	-2.6360988616943359E-002	-1.2136638360971119E-007
26	1	1	5	1	4	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-2.2669628262519836E-002	-2.2651756182312965E-002	-2.3273076862096786E-002	1.5974215006320236E-010	-6.2132067978382111E-004	1.5974215006320236E-010
26	1	1	5	2	1	135	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-2.0366271972656250E+001	-3.7292766571044922E+001	-2.2856971740722656E+001	-7.0176088809967041E-001	1.4435794830322266E+001	-7.0176088809967041E-001
26	1	1	5	2	2	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-9.1183263063430786E-001	-9.1959488391876221E-001	-8.6052632331848145E-001	1.3291432696860284E-004	5.9068560600280762E-002	1.3291432696860284E-004
26	1	1	5	2	3	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-7.4766673147678375E-002	-7.4803136289119720E-002	-8.1735044717788696E-002	-9.3488687014087191E-008	-6.9319084286689758E-003	-9.3488687014087191E-008
26	1	1	5	2	4	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-7.2470535524189472E-003	-7.2472598403692245E-003	-7.1992226876318455E-003	-9.7557361494748918E-012	4.8037152737379074E-005	-9.7557361494748918E-012
26	1	1	6	1	2	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-1.1852278709411621E+000	-2.1937050819396973E+000	-9.9421316385269165E-001	3.7730249459855258E-004	1.1994919776916504E+000	3.7730249459855258E-004
26	1	1	6	1	3	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-5.8526597917079926E-002	-5.7245779782533646E-002	-6.0101076960563660E-002	3.4170017926271612E-009	-2.8552971780300140E-003	3.4170017926271612E-009
26	1	1	6	1	4	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	-3.3810250461101532E-003	-3.3746946137398481E-003	-7.3076006956398487E-003	5.0822381025827923E-011	-3.9329063147306442E-003	5.0822381025827923E-011
26	1	1	6	2	2	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	1.2764683961868286E+000	1.5202466249465942E+000	1.1819127798080444E+000	-1.8255416944157332E-004	-3.3833384513854980E-001	-1.8255416944157332E-004
26	1	1	6	2	3	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	3.3120248466730118E-002	3.3969778567552567E-002	3.6668494343757629E-002	4.1942712414311245E-008	2.6987157762050629E-003	4.1942712414311245E-008
