call_id	energy_index	reaction	family	branch	legacy_l	selector	request_energy	spw	sopw	opec_original	storage_real	storage_imag	return_real	return_imag
17	1	1	4	2	2	134	1.4989999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-8.9495849609375000E-001	-6.7653924226760864E-001	-3.8162361306603998E-005	2.1841925382614136E-001	-3.8162361306603998E-005
17	1	1	4	2	3	134	1.4989999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.3507004603743553E-002	-2.7124220505356789E-002	-7.4053765786175063E-008	-3.6172159016132355E-003	-7.4053765786175063E-008
17	1	1	4	2	4	134	1.4989999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.2575715081766248E-003	-3.8650774513371289E-004	5.9347717712432413E-012	8.7106379214674234E-004	5.9347717712432413E-012
18	1	1	1	1	3	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-5.7244026660919189E-001	-6.0679000616073608E-001	-2.6621586357578053E-007	-3.4349739551544189E-002	-2.6621586357578053E-007
18	1	1	1	1	4	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.1573429927229881E-002	-1.9893033429980278E-002	-6.9951100467591232E-011	1.6803964972496033E-003	-6.9951100467591232E-011
18	1	1	1	2	1	135	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4542199707031250E+002	-2.7134143829345703E+001	2.5233536958694458E-001	1.1828785705566406E+002	2.5233536958694458E-001
18	1	1	1	2	3	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-8.3148345351219177E-002	-8.9188262820243835E-002	5.7207515169466205E-008	-6.0399174690246582E-003	5.7207515169466205E-008
18	1	1	1	2	4	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.8887704983353615E-003	-6.8384641781449318E-003	-4.7417547666128712E-010	5.0306320190429688E-005	-4.7417547666128712E-010
18	1	1	2	1	2	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.3806233406066895E+000	-2.4010610580444336E+000	-1.4700217434437945E-005	9.7956228256225586E-001	-1.4700217434437945E-005
18	1	1	2	1	3	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.0810606926679611E-002	-4.9659345299005508E-002	-2.1815239392708463E-008	1.1151261627674103E-002	-2.1815239392708463E-008
18	1	1	2	1	4	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.1856566201895475E-003	-2.0640697330236435E-003	-7.2738677060757428E-012	1.1215868871659040E-003	-7.2738677060757428E-012
18	1	1	2	2	3	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.8902614489197731E-002	3.8951821625232697E-002	-2.4982414359442373E-008	1.0049207136034966E-002	-2.4982414359442373E-008
18	1	1	2	2	4	124	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.5214094202965498E-003	4.5469631004380062E-005	3.1627348309748449E-012	-2.4759396910667419E-003	3.1627348309748449E-012
18	1	1	3	1	3	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.8561931848526001E-001	2.0191511511802673E-001	1.7145066522061825E-007	-8.3704203367233276E-002	1.7145066522061825E-007
18	1	1	3	1	4	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.5134687535464764E-002	1.7403343692421913E-002	6.7863131780754316E-010	2.2686561569571495E-003	6.7863131780754316E-010
18	1	1	3	2	1	135	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.0282467842102051E+001	1.7713731765747070E+001	3.5263562202453613E-001	7.4312639236450195E+000	3.5263562202453613E-001
18	1	1	3	2	2	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	8.0935895442962646E-001	7.5398570299148560E-001	2.9082189030305017E-006	-5.5373251438140869E-002	2.9082189030305017E-006
18	1	1	3	2	3	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	5.5303845554590225E-002	6.0062352567911148E-002	8.7388734471005591E-008	4.7585070133209229E-003	8.7388734471005591E-008
18	1	1	3	2	4	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	4.5940731652081013E-003	4.5637050643563271E-003	-3.8546752595403078E-011	-3.0368100851774216E-005	-3.8546752595403078E-011
18	1	1	4	1	2	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.7333383560180664E+000	3.6666297912597656E-001	6.2798767430649605E-006	-1.3666753768920898E+000	6.2798767430649605E-006
18	1	1	4	1	3	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	4.2510300874710083E-002	3.9359807968139648E-002	3.5161288991503170E-008	-3.1504929065704346E-003	3.5161288991503170E-008
18	1	1	4	1	4	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.1095674019306898E-003	2.1657196339219809E-003	8.7277192417634097E-011	5.6152231991291046E-005	8.7277192417634097E-011
18	1	1	4	2	2	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-9.6789342164993286E-001	-7.3318046331405640E-001	-2.8182844289403874E-006	2.3471295833587646E-001	-2.8182844289403874E-006
18	1	1	4	2	3	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.7488673105835915E-002	-3.1724866479635239E-002	-4.6160682387608176E-008	-4.2361933737993240E-003	-4.6160682387608176E-008
18	1	1	4	2	4	134	1.5080000305175781E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.5918459976091981E-003	-5.7099992409348488E-004	4.8229879291705746E-012	1.0208460735157132E-003	4.8229879291705746E-012
19	1	1	1	1	3	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-5.7872921228408813E-001	-6.1345022916793823E-001	-2.5575653239684470E-007	-3.4721016883850098E-002	-2.5575653239684470E-007
19	1	1	1	1	4	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.1931307390332222E-002	-2.0231977105140686E-002	-6.7192348907063604E-011	1.6993302851915359E-003	-6.7192348907063604E-011
19	1	1	1	2	1	135	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4540911865234375E+002	-2.7123191833496094E+001	2.5706624984741211E-001	1.1828592681884766E+002	2.5706624984741211E-001
19	1	1	1	2	3	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-8.4052830934524536E-002	-9.0163134038448334E-002	5.4961034834377642E-008	-6.1103031039237976E-003	5.4961034834377642E-008
19	1	1	1	2	4	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-7.0029119960963726E-003	-6.9537581875920296E-003	-4.5567782880340246E-010	4.9153808504343033E-005	-4.5567782880340246E-010
19	1	1	2	1	2	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.3996367454528809E+000	-2.4152619838714600E+000	2.4840662717906525E-006	9.8437476158142090E-001	2.4840662717906525E-006
19	1	1	2	1	3	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.1491761356592178E-002	-5.0213102251291275E-002	-2.0961598679036797E-008	1.1278659105300903E-002	-2.0961598679036797E-008
19	1	1	2	1	4	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.2396193128079176E-003	-2.1055014804005623E-003	-7.0076683171549359E-012	1.1341178324073553E-003	-7.0076683171549359E-012
19	1	1	2	2	3	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.9220685362815857E-002	3.9385654032230377E-002	-2.4006311605262454E-008	1.0164968669414520E-002	-2.4006311605262454E-008
19	1	1	2	2	4	124	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.5642076507210732E-003	5.1292987336637452E-005	3.3717380016479170E-012	-2.5129145942628384E-003	3.3717380016479170E-012
19	1	1	3	1	3	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.8873282670974731E-001	2.0415632426738739E-001	1.6218768905673642E-007	-8.4576502442359924E-002	1.6218768905673642E-007
19	1	1	3	1	4	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.5386183746159077E-002	1.7680449411273003E-002	6.5171112950679344E-010	2.2942656651139259E-003	6.5171112950679344E-010
19	1	1	3	2	1	135	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.0277586936950684E+001	1.7706172943115234E+001	3.5862594842910767E-001	7.4285860061645508E+000	3.5862594842910767E-001
19	1	1	3	2	2	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	8.1359755992889404E-001	7.5805801153182983E-001	-3.4467714726815757E-007	-5.5539548397064209E-002	-3.4467714726815757E-007
19	1	1	3	2	3	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	5.5905383080244064E-002	6.0715690255165100E-002	8.3970981279435364E-008	4.8103071749210358E-003	8.3970981279435364E-008
19	1	1	3	2	4	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	4.6701943501830101E-003	4.6393205411732197E-003	-3.7028703020469678E-011	-3.0873809009790421E-005	-3.7028703020469678E-011
19	1	1	4	1	2	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.7429963350296021E+000	3.6879771947860718E-001	2.2059159618947888E-006	-1.3741986751556396E+000	2.2059159618947888E-006
19	1	1	4	1	3	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	4.2987398803234100E-002	3.9802972227334976E-002	3.3525473952522589E-008	-3.1844265758991241E-003	3.3525473952522589E-008
19	1	1	4	1	4	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.1452929358929396E-003	2.2027960512787104E-003	8.3898006597582508E-011	5.7503115385770798E-005	8.3898006597582508E-011
19	1	1	4	2	2	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-9.7331076860427856E-001	-7.3739194869995117E-001	3.4451565511517401E-007	2.3591881990432739E-001	3.4451565511517401E-007
19	1	1	4	2	3	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.7796788141131401E-002	-3.2080955803394318E-002	-4.4370555229988895E-008	-4.2841676622629166E-003	-4.4370555229988895E-008
19	1	1	4	2	4	134	1.5086999511718750E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.6188103472813964E-003	-5.8634649030864239E-004	4.6800258980683740E-012	1.0324638569727540E-003	4.6800258980683740E-012
20	1	1	1	1	3	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.2609148025512695E-001	-6.6360771656036377E-001	-1.9188239264167350E-007	-3.7516236305236816E-002	-1.9188239264167350E-007
20	1	1	1	1	4	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.4689719080924988E-002	-2.2847434505820274E-002	-4.5531987902247550E-011	1.8422845751047134E-003	-4.5531987902247550E-011
20	1	1	1	2	1	135	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4531184387207031E+002	-2.7040960311889648E+001	2.9242539405822754E-001	1.1827088165283203E+002	2.9242539405822754E-001
20	1	1	1	2	3	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-9.0858250856399536E-002	-9.7501583397388458E-002	4.1285012741809624E-008	-6.6433325409889221E-003	4.1285012741809624E-008
20	1	1	1	2	4	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-7.8825727105140686E-003	-7.8429486602544785E-003	-3.0939970030452457E-010	3.9624050259590149E-005	-3.0939970030452457E-010
20	1	1	2	1	2	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.5398957729339600E+000	-2.5201821327209473E+000	1.4337795437313616E-004	1.0197136402130127E+000	1.4337795437313616E-004
20	1	1	2	1	3	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.6631115972995758E-002	-5.4389916360378265E-002	-1.5744261006034321E-008	1.2241199612617493E-002	-1.5744261006034321E-008
20	1	1	2	1	4	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.6565959453582764E-003	-2.4279793724417686E-003	-4.8481899918295657E-012	1.2286165729165077E-003	-4.8481899918295657E-012
20	1	1	2	2	3	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.1616285443305969E-002	4.2657002806663513E-002	-1.8060852369217173E-008	1.1040717363357544E-002	-1.8060852369217173E-008
20	1	1	2	2	4	124	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.8949987608939409E-003	1.0231621854472905E-004	4.0486637480074972E-012	-2.7926824986934662E-003	4.0486637480074972E-012
20	1	1	3	1	3	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.1216382980346680E-001	2.2105695307254791E-001	9.8555048566595360E-008	-9.1106876730918884E-002	9.8555048566595360E-008
20	1	1	3	1	4	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.7325071617960930E-002	1.9812146201729774E-002	4.4021788991877031E-010	2.4870745837688446E-003	4.4021788991877031E-010
20	1	1	3	2	1	135	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.0240829467773438E+001	1.7649066925048828E+001	4.0314269065856934E-001	7.4082374572753906E+000	4.0314269065856934E-001
20	1	1	3	2	2	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	8.4470492601394653E-001	7.8798878192901611E-001	-2.6891246307059191E-005	-5.6716144084930420E-002	-2.6891246307059191E-005
20	1	1	3	2	3	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	6.0431379824876785E-002	6.5631605684757233E-002	6.3393422067292704E-008	5.2002258598804474E-003	6.3393422067292704E-008
20	1	1	3	2	4	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	5.2568418905138969E-003	5.2220807410776615E-003	-2.5078151361102030E-011	-3.4761149436235428E-005	-2.5078151361102030E-011
20	1	1	4	1	2	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.8141962289810181E+000	3.8455441594123840E-001	-3.0872164643369615E-005	-1.4296418428421021E+000	-3.0872164643369615E-005
20	1	1	4	1	3	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	4.6587835997343063E-002	4.3148476630449295E-002	2.2378948472123739E-008	-3.4393593668937683E-003	2.2378948472123739E-008
20	1	1	4	1	4	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.4213383439928293E-003	2.4895509704947472E-003	5.7073883813485438E-011	6.8212626501917839E-005	5.7073883813485438E-011
20	1	1	4	2	2	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.0132609605789185E+000	-7.6846563816070557E-001	2.6230884031974711E-005	2.4479532241821289E-001	2.6230884031974711E-005
20	1	1	4	2	3	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.0121669173240662E-002	-3.4768208861351013E-002	-3.3583845038265281E-008	-4.6465396881103516E-003	-3.3583845038265281E-008
20	1	1	4	2	4	134	1.5139999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.8271657172590494E-003	-7.0694391615688801E-004	3.3950470473137484E-012	1.1202218011021614E-003	3.3950470473137484E-012
21	1	1	1	1	3	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.5094566345214844E-001	-6.8992096185684204E-001	-1.7128624563156336E-007	-3.8975298404693604E-002	-1.7128624563156336E-007
21	1	1	1	1	4	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.6180967688560486E-002	-2.4263013154268265E-002	-3.3917334218980244E-011	1.9179545342922211E-003	-3.3917334218980244E-011
21	1	1	1	2	1	135	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4526068115234375E+002	-2.6997791290283203E+001	3.1078279018402100E-001	1.1826289367675781E+002	3.1078279018402100E-001
21	1	1	1	2	3	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-9.4424881041049957E-002	-1.0134907811880112E-001	3.6916159018574035E-008	-6.9241970777511597E-003	3.6916159018574035E-008
21	1	1	1	2	4	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-8.3580426871776581E-003	-8.3238845691084862E-003	-2.3004258220549190E-010	3.4158118069171906E-005	-2.3004258220549190E-010
21	1	1	2	1	2	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.6115627288818359E+000	-2.5738852024078369E+000	2.2557888587471098E-004	1.0376775264739990E+000	2.2557888587471098E-004
21	1	1	2	1	3	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.9334737956523895E-002	-5.6585595011711121E-002	-1.4060949737881856E-008	1.2749142944812775E-002	-1.4060949737881856E-008
21	1	1	2	1	4	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.8827753160148859E-003	-2.6044279802590609E-003	-3.6475163167626334E-012	1.2783473357558250E-003	-3.6475163167626334E-012
21	1	1	2	2	3	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.2873485237360001E-002	4.4376164674758911E-002	-1.6162935878583085E-008	1.1502679437398911E-002	-1.6162935878583085E-008
21	1	1	2	2	4	124	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.0744899995625019E-003	1.3366335770115256E-004	3.7050419156303693E-012	-2.9408265836536884E-003	3.7050419156303693E-012
21	1	1	3	1	3	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.2444691658020020E-001	2.2993880510330200E-001	7.0864182077912119E-008	-9.4508111476898193E-002	7.0864182077912119E-008
21	1	1	3	1	4	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.8373558297753334E-002	2.0961465314030647E-002	3.2621433332380434E-010	2.5879070162773132E-003	3.2621433332380434E-010
21	1	1	3	2	1	135	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.0221531867980957E+001	1.7619045257568359E+001	4.2607620358467102E-001	7.3975133895874023E+000	4.2607620358467102E-001
21	1	1	3	2	2	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	8.6048752069473267E-001	8.0320113897323608E-001	-4.2289761040592566E-005	-5.7286381721496582E-002	-4.2289761040592566E-005
21	1	1	3	2	3	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	6.2803365290164948E-002	6.8207345902919769E-002	5.7045678403255806E-008	5.4039806127548218E-003	5.7045678403255806E-008
21	1	1	3	2	4	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	5.5739348754286766E-003	5.5369962938129902E-003	-1.8631275341962628E-011	-3.6938581615686417E-005	-1.8631275341962628E-011
21	1	1	4	1	2	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.8505423069000244E+000	3.9260944724082947E-001	-4.9939844757318497E-005	-1.4579328298568726E+000	-4.9939844757318497E-005
21	1	1	4	1	3	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	4.8482395708560944E-002	4.4909212738275528E-002	1.7620122250150416E-008	-3.5731829702854156E-003	1.7620122250150416E-008
21	1	1	4	1	4	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.5710668414831161E-003	2.6452364400029182E-003	4.2433334623837027E-011	7.4169598519802094E-005	4.2433334623837027E-011
21	1	1	4	2	2	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.0336639881134033E+000	-7.8434121608734131E-001	4.1300969314761460E-005	2.4932277202606201E-001	4.1300969314761460E-005
21	1	1	4	2	3	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.1344816088676453E-002	-3.6181900650262833E-002	-3.0261933403608055E-008	-4.8370845615863800E-003	-3.0261933403608055E-008
21	1	1	4	2	4	134	1.5167999267578125E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.9401833415031433E-003	-7.7369989594444633E-004	2.6034506581812389E-012	1.1664833873510361E-003	2.6034506581812389E-012
22	1	1	1	1	3	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.5271484851837158E-001	-6.9178825616836548E-001	-1.7022085785356467E-007	-3.9073407649993896E-002	-1.7022085785356467E-007
22	1	1	1	1	4	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.6288243010640144E-002	-2.4364566430449486E-002	-3.3095290397078259E-011	1.9236765801906586E-003	-3.3095290397078259E-011
22	1	1	1	2	1	135	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4525704956054688E+002	-2.6994714736938477E+001	3.1208166480064392E-001	1.1826233673095703E+002	3.1208166480064392E-001
22	1	1	1	2	3	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-9.4678670167922974E-002	-1.0162209719419479E-001	3.6692139104843591E-008	-6.9434270262718201E-003	3.6692139104843591E-008
22	1	1	1	2	4	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-8.3922473713755608E-003	-8.3583835512399673E-003	-2.2439611280233862E-010	3.3863820135593414E-005	-2.2439611280233862E-010
22	1	1	2	1	2	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.6166162490844727E+000	-2.5776629447937012E+000	2.3163964215200394E-004	1.0389533042907715E+000	2.3163964215200394E-004
22	1	1	2	1	3	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.9527380168437958E-002	-5.6741494685411453E-002	-1.3973904700037565E-008	1.2785885483026505E-002	-1.3973904700037565E-008
22	1	1	2	1	4	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.8990676403045654E-003	-2.6171344798058271E-003	-3.5615382171227949E-012	1.2819331604987383E-003	-3.5615382171227949E-012
22	1	1	2	2	3	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.2962989062070847E-002	4.4498283416032791E-002	-1.6065802910247839E-008	1.1535294353961945E-002	-1.6065802910247839E-008
22	1	1	2	2	4	124	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.0874207150191069E-003	1.3600126840174198E-004	3.6621131474512403E-012	-2.9514194466173649E-003	3.6621131474512403E-012
22	1	1	3	1	3	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.2532086968421936E-001	2.3056907951831818E-001	6.9079931108717574E-008	-9.4751790165901184E-002	6.9079931108717574E-008
22	1	1	3	1	4	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.8448993563652039E-002	2.1043824031949043E-002	3.1811631107103722E-010	2.5948304682970047E-003	3.1811631107103722E-010
22	1	1	3	2	1	135	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.0220161437988281E+001	1.7616910934448242E+001	4.2769432067871094E-001	7.3967494964599609E+000	4.2769432067871094E-001
22	1	1	3	2	2	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	8.6159759759902954E-001	8.0426853895187378E-001	-4.3422827729955316E-005	-5.7329058647155762E-002	-4.3422827729955316E-005
22	1	1	3	2	3	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	6.2972150743007660E-002	6.8390049040317535E-002	5.6731188635694707E-008	5.4178982973098755E-003	5.6731188635694707E-008
22	1	1	3	2	4	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	5.5967466905713081E-003	5.5595817975699902E-003	-1.8173532123633152E-011	-3.7164893001317978E-005	-1.8173532123633152E-011
22	1	1	4	1	2	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	1.8531045913696289E+000	3.9317584037780762E-001	-5.1339815399842337E-005	-1.4599287509918213E+000	-5.1339815399842337E-005
22	1	1	4	1	3	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	4.8617403954267502E-002	4.5034300535917282E-002	1.7317084655132930E-008	-3.5831034183502197E-003	1.7317084655132930E-008
22	1	1	4	1	4	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	2.5818520225584507E-003	2.6564211584627628E-003	4.1388878435633103E-011	7.4569135904312134E-005	4.1388878435633103E-011
22	1	1	4	2	2	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.0351026058197021E+000	-7.8545731306076050E-001	4.2411291360622272E-005	2.4964529275894165E-001	4.2411291360622272E-005
22	1	1	4	2	3	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.1431972980499268E-002	-3.6282334476709366E-002	-3.0098000536327163E-008	-4.8503614962100983E-003	-3.0098000536327163E-008
22	1	1	4	2	4	134	1.5169999694824219E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.9483242649585009E-003	-7.7852426329627633E-004	2.5449412542621896E-012	1.1698000598698854E-003	2.5449412542621896E-012
23	1	1	1	1	3	134	1.5189999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-6.7038428783416748E-001	-7.1050572395324707E-001	-1.6274006497951632E-007	-4.0121436119079590E-002	-1.6274006497951632E-007
23	1	1	1	1	4	134	1.5189999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-2.7367787435650826E-002	-2.5390809401869774E-002	-2.4938806228447241E-011	1.9769780337810516E-003	-2.4938806228447241E-011
23	1	1	1	2	1	135	1.5189999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-1.4522058105468750E+002	-2.6964006423950195E+001	3.2504799962043762E-001	1.1825657653808594E+002	3.2504799962043762E-001
23	1	1	1	2	3	134	1.5189999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-9.7212173044681549E-002	-1.0435773432254791E-001	3.5139947840434616E-008	-7.1455612778663635E-003	3.5139947840434616E-008
23	1	1	1	2	4	134	1.5189999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-8.7364073842763901E-003	-8.7068844586610794E-003	-1.6811829706142589E-010	2.9522925615310669E-005	-1.6811829706142589E-010
23	1	1	2	1	2	134	1.5189999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-3.6667513847351074E+000	-2.6152961254119873E+000	2.9395110323093832E-004	1.0514552593231201E+000	2.9395110323093832E-004
23	1	1	2	1	3	134	1.5189999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-7.1452498435974121E-002	-5.8305438607931137E-002	-1.3363494311136037E-008	1.3147059828042984E-002	-1.3363494311136037E-008
23	1	1	2	1	4	134	1.5189999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	-4.0631555020809174E-003	-2.7459026314318180E-003	-2.7017333682766154E-012	1.3172528706490993E-003	-2.7017333682766154E-012
23	1	1	2	2	3	134	1.5189999389648438E+002	1.0000000000000000E+000	-1.0000000000000000E+000	3.3856797963380814E-002	4.5722424983978271E-002	-1.5395240637872121E-008	1.1865627020597458E-002	-1.5395240637872121E-008
