call_id	energy_index	reaction	family	branch	legacy_l	selector	typed_request_energy	typed_w_cm	typed_reconstructed_energy	typed_born_argument	typed_opec_original	typed_raw_real	typed_raw_imag	typed_return_real	typed_return_imag	forced_request_energy	forced_w_cm	forced_reconstructed_energy	forced_born_reconstructed	forced_opec_reconstructed	forced_opec_original	forced_raw_real	forced_raw_imag	forced_return_real	forced_return_imag	return_evaluated	request_exact	w_exact	reconstructed_energy_exact	typed_roundtrip_exact	forced_roundtrip_exact	born_exact	original_opec_exact	raw_real_exact	raw_imag_exact	return_real_exact	return_imag_exact
26	1	1	6	2	2	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	1.2764683961868286E+000	1.5202466249465942E+000	1.1819127798080444E+000	-1.8255416944157332E-004	-3.3833384513854980E-001	-1.8255416944157332E-004	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	1.2764635086059570E+000	1.5202407836914062E+000	1.5202466249465942E+000	1.1819083690643311E+000	-1.8255348550155759E-004			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
26	1	1	6	2	3	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	3.3120248466730118E-002	3.3969778567552567E-002	3.6668494343757629E-002	4.1942712414311245E-008	2.6987157762050629E-003	4.1942712414311245E-008	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	3.3120002597570419E-002	3.3969525247812271E-002	3.3969778567552567E-002	3.6668222397565842E-002	4.1942403328221189E-008			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
26	1	1	6	2	4	134	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	2.5828571524471045E-003	2.5871088728308678E-003	2.5658102240413427E-003	3.4769541846363383E-012	-2.1298648789525032E-005	3.4769541846363383E-012	1.5310000610351562E+002	1.0805638427734375E+003	1.5309997558593750E+002	2.5828280486166477E-003	2.5870797690004110E-003	2.5871088728308678E-003	2.5657813530415297E-003	3.4769149365176943E-012			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
27	1	1	1	1	3	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-7.8228306770324707E-001	-7.9844915866851807E-001	-8.4612143039703369E-001	-3.3123816933766648E-007	-4.7672271728515625E-002	-3.3123816933766648E-007	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-7.8228878974914551E-001	-7.9845499992370605E-001	-7.9844915866851807E-001	-8.4612733125686646E-001	-3.3124049991783977E-007	-4.7678172588348389E-002	-3.3124049991783977E-007	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	1	1	4	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-3.5563018172979355E-002	-3.5619441419839859E-002	-3.3250246196985245E-002	2.1000083616495857E-011	2.3691952228546143E-003	2.1000083616495857E-011	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-3.5563424229621887E-002	-3.5619847476482391E-002	-3.5619441419839859E-002	-3.3250652253627777E-002	2.1000340355570302E-011	2.3687891662120819E-003	2.1000340355570302E-011	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	1	2	1	135	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-2.8786849975585938E+001	-1.4495507812500000E+002	-2.6741167068481445E+001	4.1694116592407227E-001	1.1821391296386719E+002	4.1694116592407227E-001	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-2.8786851882934570E+001	-1.4495507812500000E+002	-1.4495507812500000E+002	-2.6741168975830078E+001	4.1694119572639465E-001	1.1821391296386719E+002	4.1694119572639465E-001	yes	yes	yes	yes	no	no	no	yes	no	no	yes	no
27	1	1	1	2	3	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-1.1563914269208908E-001	-1.1552572995424271E-001	-1.2415278702974319E-001	7.2106466575405648E-008	-8.6270570755004883E-003	7.2106466575405648E-008	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-1.1563999950885773E-001	-1.1552658677101135E-001	-1.1552572995424271E-001	-1.2415359914302826E-001	7.2106942639038607E-008	-8.6278691887855530E-003	7.2106942639038607E-008	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	1	2	4	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-1.1366708204150200E-002	-1.1366054415702820E-002	-1.1372755281627178E-002	1.6927430290802903E-010	-6.7008659243583679E-006	1.6927430290802903E-010	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-1.1366833001375198E-002	-1.1366179212927818E-002	-1.1366054415702820E-002	-1.1372886598110199E-002	1.6927624579832212E-010	-6.8321824073791504E-006	1.6927624579832212E-010	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	2	1	2	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-3.0493445396423340E+000	-4.0137395858764648E+000	-2.8765330314636230E+000	8.3840539446100593E-004	1.1372065544128418E+000	8.3840539446100593E-004	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-3.0493545532226562E+000	-4.0137543678283691E+000	-4.0137395858764648E+000	-2.8765413761138916E+000	8.3840783918276429E-004	1.1371982097625732E+000	8.3840783918276429E-004	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	2	1	3	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-8.1495374441146851E-002	-8.5475645959377289E-002	-6.9682233035564423E-002	-2.7267175184420012E-008	1.5793412923812866E-002	-2.7267175184420012E-008	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-8.1495985388755798E-002	-8.5476294159889221E-002	-8.5475645959377289E-002	-6.9682866334915161E-002	-2.7267420321663849E-008	1.5792779624462128E-002	-2.7267420321663849E-008	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	2	1	4	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-5.3061125800013542E-003	-5.3261332213878632E-003	-3.7514287978410721E-003	2.3754583369783866E-012	1.5747044235467911E-003	2.3754583369783866E-012	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-5.3061721846461296E-003	-5.3261932916939259E-003	-5.3261332213878632E-003	-3.7514886353164911E-003	2.3754960672139891E-012	1.5746445860713720E-003	2.3754960672139891E-012	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	2	2	3	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	4.2974255979061127E-002	4.0334932506084442E-002	5.4622970521450043E-002	-3.1725296167905981E-008	1.4288038015365601E-002	-3.1725296167905981E-008	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	4.2974580079317093E-002	4.0335234254598618E-002	4.0334932506084442E-002	5.4623279720544815E-002	-3.1725477356303600E-008	1.4288347214460373E-002	-3.1725477356303600E-008	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	2	2	4	124	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	4.2343204841017723E-003	4.2208773083984852E-003	3.7435156991705298E-004	-5.5951415375843361E-012	-3.8465256802737713E-003	-5.5951415375843361E-012	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	0.0000000000000000E+000	0.0000000000000000E+000	4.2208773083984852E-003	3.7435156991705298E-004	-5.5951415375843361E-012	-3.8465256802737713E-003	-5.5951415375843361E-012	yes	yes	yes	yes	no	no	not-used	yes	yes	yes	yes	yes
27	1	1	3	1	3	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	4.0254995226860046E-001	3.9716130495071411E-001	2.8289005160331726E-001	4.3687581552376287E-008	-1.1427125334739685E-001	4.3687581552376287E-008	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	4.0255281329154968E-001	3.9716413617134094E-001	3.9716130495071411E-001	2.8289300203323364E-001	4.3688547890496920E-008	-1.1426830291748047E-001	4.3688547890496920E-008	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	3	1	4	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	2.5033229961991310E-002	2.5014422833919525E-002	2.8200138360261917E-002	-2.4810642429429208E-010	3.1857155263423920E-003	-2.4810642429429208E-010	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	2.5033505633473396E-002	2.5014698505401611E-002	2.5014422833919525E-002	2.8200421482324600E-002	-2.4810897780724872E-010	3.1859986484050751E-003	-2.4810897780724872E-010	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	3	2	1	135	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	1.6371967315673828E+001	1.0106843948364258E+001	1.7439685821533203E+001	5.5609160661697388E-001	7.3328418731689453E+000	5.5609160661697388E-001	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	1.6371963500976562E+001	1.0106838226318359E+001	1.0106843948364258E+001	1.7439682006835938E+001	5.5609142780303955E-001	7.3328380584716797E+000	5.5609142780303955E-001	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	3	2	2	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	9.3967193365097046E-001	9.4757986068725586E-001	8.8755106925964355E-001	-1.5559118764940649E-004	-6.0028791427612305E-002	-1.5559118764940649E-004	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	9.3967503309249878E-001	9.4758301973342896E-001	9.4757986068725586E-001	8.8755387067794800E-001	-1.5559168241452426E-004	-6.0025990009307861E-002	-1.5559168241452426E-004	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	3	2	3	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	7.6798237860202789E-002	7.6836042106151581E-002	8.3449624478816986E-002	1.1552150169791275E-007	6.6135823726654053E-003	1.1552150169791275E-007	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	7.6798804104328156E-002	7.6836608350276947E-002	7.6836042106151581E-002	8.3450250327587128E-002	1.1552236856005038E-007	6.6142082214355469E-003	1.1552236856005038E-007	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	3	2	4	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	7.5797843746840954E-003	7.5800023041665554E-003	7.5297574512660503E-003	1.3309696227092882E-011	-5.0244852900505066E-005	1.3309696227092882E-011	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	7.5798667967319489E-003	7.5800847262144089E-003	7.5800023041665554E-003	7.5298394076526165E-003	1.3309840209141388E-011	-5.0162896513938904E-005	1.3309840209141388E-011	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	4	1	2	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	5.0449073314666748E-001	2.0540547370910645E+000	4.3787369132041931E-001	-1.8836418166756630E-004	-1.6161810159683228E+000	-1.8836418166756630E-004	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	5.0449252128601074E-001	2.0540621280670166E+000	2.0540547370910645E+000	4.3787506222724915E-001	-1.8836477829609066E-004	-1.6161797046661377E+000	-1.8836477829609066E-004	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	4	1	3	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	6.1127055436372757E-002	5.9800311923027039E-002	5.5440768599510193E-002	1.5688778276512494E-008	-4.3595433235168457E-003	1.5688778276512494E-008	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	6.1127532273530960E-002	5.9800773859024048E-002	5.9800311923027039E-002	5.5441264063119888E-002	1.5688939924984879E-008	-4.3590478599071503E-003	1.5688939924984879E-008	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	4	1	4	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	3.5331256221979856E-003	3.5264519974589348E-003	3.6416430957615376E-003	-3.3282113176547057E-011	1.1519109830260277E-004	-3.3282113176547057E-011	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	3.5331654362380505E-003	3.5264918114989996E-003	3.5264519974589348E-003	3.6416838411241770E-003	-3.3282477468477012E-011	1.1523184366524220E-004	-3.3282477468477012E-011	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	4	2	2	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-8.9996707439422607E-001	-1.1480302810668945E+000	-8.7344217300415039E-001	1.5311394236050546E-004	2.7458810806274414E-001	1.5311394236050546E-004	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-8.9997023344039917E-001	-1.1480345726013184E+000	-1.1480302810668945E+000	-8.7344503402709961E-001	1.5311445167753845E-004	2.7458524703979492E-001	1.5311445167753845E-004	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	4	2	3	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-3.7768933922052383E-002	-3.8648698478937149E-002	-4.4629309326410294E-002	-6.1780525584254065E-008	-5.9806108474731445E-003	-6.1780525584254065E-008	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-3.7769224494695663E-002	-3.8648996502161026E-002	-3.8648698478937149E-002	-4.4629633426666260E-002	-6.1780973226177593E-008	-5.9809349477291107E-003	-6.1780973226177593E-008	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	4	2	4	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-2.6569145265966654E-003	-2.6613955851644278E-003	-1.2176552554592490E-003	-2.1523950156920879E-012	1.4437403297051787E-003	-2.1523950156920879E-012	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-2.6569443289190531E-003	-2.6614253874868155E-003	-2.6613955851644278E-003	-1.2176848249509931E-003	-2.1524474910772362E-012	1.4437107602134347E-003	-2.1524474910772362E-012	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
27	1	1	5	1	3	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-5.4784548282623291E-001	-5.4245686531066895E-001	-5.6993818283081055E-001	-1.5615376014466165E-007	-2.7481317520141602E-002	-1.5615376014466165E-007	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-5.4784935712814331E-001	-5.4246068000793457E-001	-5.4245686531066895E-001	-5.6994217634201050E-001	-1.5615506754329544E-007			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
27	1	1	5	1	4	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-2.3703753948211670E-002	-2.3684946820139885E-002	-2.4337928742170334E-002	2.1841571606895371E-010	-6.5298192203044891E-004	2.1841571606895371E-010	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-2.3704014718532562E-002	-2.3685207590460777E-002	-2.3684946820139885E-002	-2.4338196963071823E-002	2.1841811692624447E-010			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
27	1	1	5	2	1	135	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-2.0343984603881836E+001	-3.7267074584960938E+001	-2.2815280914306641E+001	-7.2755914926528931E-001	1.4451793670654297E+001	-7.2755914926528931E-001	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-2.0343986511230469E+001	-3.7267070770263672E+001	-3.7267074584960938E+001	-2.2815282821655273E+001	-7.2755926847457886E-001			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
27	1	1	5	2	2	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-9.2452931404113770E-001	-9.3243724107742310E-001	-8.7300664186477661E-001	1.5304288535844535E-004	5.9430599212646484E-002	1.5304288535844535E-004	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-9.2453241348266602E-001	-9.3244040012359619E-001	-9.3243724107742310E-001	-8.7300944328308105E-001	1.5304338012356311E-004			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
27	1	1	5	2	3	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-7.6980151236057281E-002	-7.7017955482006073E-002	-8.4155641496181488E-002	-1.1649822795334330E-007	-7.1376860141754150E-003	-1.1649822795334330E-007	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-7.6980710029602051E-002	-7.7018514275550842E-002	-7.7017955482006073E-002	-8.4156259894371033E-002	-1.1649908060462622E-007			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
27	1	1	5	2	4	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-7.5771422125399113E-003	-7.5773601420223713E-003	-7.5271329842507839E-003	-1.3305056709156382E-011	5.0227157771587372E-005	-1.3305056709156382E-011	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-7.5772260315716267E-003	-7.5774439610540867E-003	-7.5773601420223713E-003	-7.5272163376212120E-003	-1.3305203293290102E-011			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
27	1	1	6	1	2	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-1.2029975652694702E+000	-2.2272901535034180E+000	-1.0106127262115479E+000	4.3475540587678552E-004	1.2166774272918701E+000	4.3475540587678552E-004	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-1.2030022144317627E+000	-2.2272984981536865E+000	-2.2272901535034180E+000	-1.0106163024902344E+000	4.3475694837979972E-004			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
27	1	1	6	1	3	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-6.0342334210872650E-002	-5.9015590697526932E-002	-6.2017612159252167E-002	2.8774138627341017E-010	-3.0020214617252350E-003	2.8774138627341017E-010	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-6.0342799872159958E-002	-5.9016041457653046E-002	-5.9015590697526932E-002	-6.2018096446990967E-002	2.8758329051470355E-010			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
27	1	1	6	1	4	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-3.5398963373154402E-003	-3.5332227125763893E-003	-7.5962981209158897E-003	6.9073462227731142E-011	-4.0630754083395004E-003	6.9073462227731142E-011	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	-3.5399366170167923E-003	-3.5332629922777414E-003	-3.5332227125763893E-003	-7.5963390991091728E-003	6.9073829989108049E-011			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
27	1	1	6	2	2	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	1.2958276271820068E+000	1.5438908338546753E+000	1.2001193761825562E+000	-2.1038681734353304E-004	-3.4377145767211914E-001	-2.1038681734353304E-004	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	1.2958323955535889E+000	1.5438966751098633E+000	1.5438908338546753E+000	1.2001237869262695E+000	-2.1038757404312491E-004			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
27	1	1	6	2	3	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	3.4132529050111771E-002	3.5012293606996536E-002	3.7790872156620026E-002	5.2316323717604973E-008	2.7785785496234894E-003	5.2316323717604973E-008	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	3.4132789820432663E-002	3.5012561827898026E-002	3.5012293606996536E-002	3.7791162729263306E-002	5.2316721621536999E-008			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
27	1	1	6	2	4	134	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	2.7043053414672613E-003	2.7087864000350237E-003	2.6864567771553993E-003	4.7486155632658900E-012	-2.2329622879624367E-005	4.7486155632658900E-012	1.5336999511718750E+002	1.0807983398437500E+003	1.5337002563476562E+002	2.7043363079428673E-003	2.7088173665106297E-003	2.7087864000350237E-003	2.6864877436310053E-003	4.7486697733745142E-012			no	yes	yes	yes	no	no	no	yes	no	no	not-evaluated	not-evaluated
28	1	1	1	1	3	134	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-8.0995064973831177E-001	-8.2676970958709717E-001	-8.7611281871795654E-001	-4.3574826236181252E-007	-4.9343109130859375E-002	-4.3574826236181252E-007	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-8.0994498729705811E-001	-8.2676392793655396E-001	-8.2676970958709717E-001	-8.7610697746276855E-001	-4.3574536334745062E-007	-4.9337267875671387E-002	-4.3574536334745062E-007	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
28	1	1	1	1	4	134	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-3.7482041865587234E-002	-3.7541974335908890E-002	-3.5085316747426987E-002	2.5114018503691327E-011	2.4566575884819031E-003	2.5114018503691327E-011	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-3.7481639534235001E-002	-3.7541572004556656E-002	-3.7541974335908890E-002	-3.5084910690784454E-002	2.5113730539594314E-011	2.4570636451244354E-003	2.5113730539594314E-011	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
28	1	1	1	2	1	135	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-2.8735931396484375E+001	-1.4489598083496094E+002	-2.6691810607910156E+001	4.3674308061599731E-001	1.1820417022705078E+002	4.3674308061599731E-001	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-2.8735908508300781E+001	-1.4489596557617188E+002	-1.4489598083496094E+002	-2.6691789627075195E+001	4.3674275279045105E-001	1.1820419311523438E+002	4.3674275279045105E-001	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
28	1	1	1	2	3	134	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-1.1968213319778442E-001	-1.1956375092267990E-001	-1.2852355837821960E-001	9.4816435591837944E-008	-8.9598074555397034E-003	9.4816435591837944E-008	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-1.1968134343624115E-001	-1.1956296116113663E-001	-1.1956375092267990E-001	-1.2852281332015991E-001	9.4815881368504051E-008	-8.9590623974800110E-003	9.4815881368504051E-008	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
28	1	1	1	2	4	134	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-1.1979160830378532E-002	-1.1978464201092720E-002	-1.1994484812021255E-002	2.0908343112413519E-010	-1.6020610928535461E-005	2.0908343112413519E-010	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-1.1979040689766407E-002	-1.1978344060480595E-002	-1.1978464201092720E-002	-1.1994358152151108E-002	2.0908122455587375E-010	-1.5893951058387756E-005	2.0908122455587375E-010	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
28	1	1	2	1	2	134	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-3.1021876335144043E+000	-4.0870361328125000E+000	-2.9318857192993164E+000	9.8188396077603102E-004	1.1551504135131836E+000	9.8188396077603102E-004	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-3.1021776199340820E+000	-4.0870223045349121E+000	-4.0870361328125000E+000	-2.9318773746490479E+000	9.8188105039298534E-004	1.1551587581634521E+000	9.8188105039298534E-004	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
28	1	1	2	1	3	134	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-8.4443517029285431E-002	-8.8593445718288422E-002	-7.2209447622299194E-002	-3.5899301309427756E-008	1.6383998095989227E-002	-3.5899301309427756E-008	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-8.4442935883998871E-002	-8.8592834770679474E-002	-8.8593445718288422E-002	-7.2208844125270844E-002	-3.5899006434192415E-008	1.6384601593017578E-002	-3.5899006434192415E-008	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
28	1	1	2	1	4	134	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-5.6012310087680817E-003	-5.6225438602268696E-003	-3.9906827732920647E-003	2.8642880168378015E-012	1.6318610869348049E-003	2.8642880168378015E-012	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	-5.6011728011071682E-003	-5.6224851869046688E-003	-5.6225438602268696E-003	-3.9906240999698639E-003	2.8642461666339436E-012	1.6319197602570057E-003	2.8642461666339436E-012	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
28	1	1	2	2	3	134	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	4.4518284499645233E-002	4.1767328977584839E-002	5.6598152965307236E-002	-4.1755658486408720E-008	1.4830823987722397E-002	-4.1755658486408720E-008	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	4.4517982751131058E-002	4.1767049580812454E-002	4.1767328977584839E-002	5.6597858667373657E-002	-4.1755441770874313E-008	1.4830529689788818E-002	-4.1755441770874313E-008	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
28	1	1	2	2	4	124	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	4.4708084315061569E-003	4.4565023854374886E-003	4.3020673911087215E-004	-7.5318380005073848E-012	-4.0262956172227859E-003	-7.5318380005073848E-012	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	0.0000000000000000E+000	0.0000000000000000E+000	4.4565023854374886E-003	4.3020673911087215E-004	-7.5318380005073848E-012	-4.0262956172227859E-003	-7.5318380005073848E-012	yes	yes	yes	yes	no	no	not-used	yes	yes	yes	yes	yes
28	1	1	3	1	3	134	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	4.1669231653213501E-001	4.1108602285385132E-001	2.9310661554336548E-001	7.5900167928466544E-008	-1.1797940731048584E-001	7.5900167928466544E-008	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	4.1668948531150818E-001	4.1108322143554688E-001	4.1108602285385132E-001	2.9310369491577148E-001	7.5898888951542176E-008	-1.1798232793807983E-001	7.5898888951542176E-008	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
28	1	1	3	1	4	134	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	2.6388043537735939E-002	2.6368066668510437E-002	2.9667796567082405E-002	-3.0813046558719748E-010	3.2997298985719681E-003	-3.0813046558719748E-010	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	2.6387762278318405E-002	2.6367785409092903E-002	2.6368066668510437E-002	2.9667507857084274E-002	-3.0812741247387976E-010	3.2994411885738373E-003	-3.0812741247387976E-010	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
28	1	1	3	2	1	135	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	1.6343942642211914E+001	1.0084784507751465E+001	1.7405014038085938E+001	5.7981121540069580E-001	7.3202295303344727E+000	5.7981121540069580E-001	1.5369999694824219E+002	1.0810847167968750E+003	1.5369996643066406E+002	1.6343952178955078E+001	1.0084787368774414E+001	1.0084784507751465E+001	1.7405025482177734E+001	5.7981163263320923E-001	7.3202409744262695E+000	5.7981163263320923E-001	yes	yes	yes	yes	no	no	no	yes	no	no	no	no
