call_id	energy_index	angle_index	reaction	energy_mev	angle_cm_deg	a1_real	a1_imag	a2_real	a2_imag	a3_real	a3_imag	a4_real	a4_imag	dsg
23	1	3	1	1.5189999389648438E+002	5.0000000000000000E+001	3.4855363368988037E+000	4.9247313290834427E-003	-2.5255610942840576E+000	-8.4670269489288330E-001	-1.9010735750198364E+000	-2.2963329683989286E-003	1.2948752641677856E+000	3.9526569843292236E-001	3.6164339631795883E-002
23	1	4	1	1.5189999389648438E+002	7.0000000000000000E+001	3.8726379871368408E+000	5.4604345932602882E-003	-1.1559607982635498E+000	-7.6502770185470581E-001	-3.1932694911956787E+000	-3.8232561200857162E-003	8.0202108621597290E-001	5.3627717494964600E-001	4.1078709065914154E-002
23	1	5	1	1.5189999389648438E+002	9.0000000000000000E+001	3.5618658065795898E+000	5.0163720734417439E-003	1.1461882293224335E-001	-6.6013962030410767E-001	-4.2274599075317383E+000	-5.0161280669271946E-003	-3.7079444527626038E-001	6.6087669134140015E-001	4.6256031841039658E-002
23	1	6	1	1.5189999389648438E+002	1.1000000000000000E+002	2.7150135040283203E+000	3.8239390123635530E-003	9.9721503257751465E-001	-5.3527992963790894E-001	-4.6388649940490723E+000	-5.4608723148703575E-003	-2.0241780281066895E+000	7.6531046628952026E-001	5.1049627363681793E-002
23	1	7	1	1.5189999389648438E+002	1.3000000000000000E+002	1.6291553974151611E+000	2.2970174904912710E-003	1.3195180892944336E+000	-3.9427340030670166E-001	-4.2098274230957031E+000	-4.9256943166255951E-003	-3.8043270111083984E+000	8.4645962715148926E-001	5.4870076477527618E-002
23	1	8	1	1.5189999389648438E+002	1.5000000000000000E+002	6.5034943819046021E-001	9.1824185801669955E-004	1.0727673768997192E+000	-2.4140429496765137E-001	-2.9404506683349609E+000	-3.4266919828951359E-003	-5.2983102798461914E+000	9.0192133188247681E-001	5.7361558079719543E-002
23	1	9	1	1.5189999389648438E+002	1.7000000000000000E+002	7.5997054576873779E-002	1.0740459401858971E-004	4.0849968791007996E-001	-8.1286132335662842E-002	-1.0553675889968872E+000	-1.2274788459762931E-003	-6.1482777595520020E+000	9.3006491661071777E-001	5.8526720851659775E-002
24	1	1	1	1.5219999694824219E+002	5.0000000000000000E+000	4.4677457213401794E-001	7.1968382690101862E-004	-4.5026755332946777E+000	-9.8549675941467285E-001	-2.2672107443213463E-002	-3.1421150197274983E-005	2.2498789429664612E-001	4.3083310127258301E-002	3.2095540314912796E-002
24	1	2	1	1.5219999694824219E+002	1.5000000000000000E+001	1.3171517848968506E+000	2.1209288388490677E-003	-4.3298172950744629E+000	-9.7796106338500977E-001	-2.0168367028236389E-001	-2.7921743458136916E-004	6.5143823623657227E-001	1.2891739606857300E-001	3.2726168632507324E-002
24	1	3	1	1.5219999694824219E+002	2.5000000000000000E+001	2.1194028854370117E+000	3.4103207290172577E-003	-3.9943146705627441E+000	-9.6294951438903809E-001	-5.4721534252166748E-001	-7.5602758442983031E-004	1.0086663961410522E+000	2.1375657618045807E-001	3.3944364637136459E-002
24	1	4	1	1.5219999694824219E+002	3.5000000000000000E+001	2.8126795291900635E+000	4.5214975252747536E-003	-3.5161440372467041E+000	-9.4058102369308472E-001	-1.0348743200302124E+000	-1.4255802379921079E-003	1.2552838325500488E+000	2.9694718122482300E-001	3.5672891885042191E-002
24	1	5	1	1.5219999694824219E+002	4.5000000000000000E+001	3.3628153800964355E+000	5.3998231887817383E-003	-2.9238259792327881E+000	-9.1103243827819824E-001	-1.6295822858810425E+000	-2.2366135381162167E-003	1.3569495677947998E+000	3.7784942984580994E-001	3.7812147289514542E-002
24	1	6	1	1.5219999694824219E+002	5.5000000000000000E+001	3.7445926666259766E+000	6.0059544630348682E-003	-2.2529950141906738E+000	-8.7453675270080566E-001	-2.2874529361724854E+000	-3.1264068093150854E-003	1.2888211011886597E+000	4.5584288239479065E-001	4.0256414562463760E-002
24	1	7	1	1.5219999694824219E+002	6.5000000000000000E+001	3.9435532093048096E+000	6.3183549791574478E-003	-1.5441422462463379E+000	-8.3138084411621094E-001	-2.9583487510681152E+000	-4.0251123718917370E-003	1.0376145839691162E+000	5.3033179044723511E-001	4.2903207242488861E-002
24	1	8	1	1.5219999694824219E+002	7.5000000000000000E+001	3.9571430683135986E+000	6.3346289098262787E-003	-8.3996194601058960E-001	-7.8190231323242188E-001	-3.5890531539916992E+000	-4.8605795018374920E-003	6.0298079252243042E-001	6.0074889659881592E-001	4.5657392591238022E-002
24	1	9	1	1.5219999694824219E+002	8.5000000000000000E+001	3.7950422763824463E+000	6.0715307481586933E-003	-1.8238003551959991E-001	-7.2648686170578003E-001	-4.1268987655639648E+000	-5.5633545853197575E-003	-1.9407609943300486E-003	6.6656106710433960E-001	4.8430301249027252E-002
24	1	10	1	1.5219999694824219E+002	9.5000000000000000E+001	3.4785711765289307E+000	5.5636959150433540E-003	3.9037227630615234E-001	-6.6556429862976074E-001	-4.5235943794250488E+000	-6.0715088620781898E-003	-7.5093680620193481E-001	7.2727203369140625E-001	5.1136396825313568E-002
24	1	11	1	1.5219999694824219E+002	1.0500000000000000E+002	3.0391635894775391E+000	4.8611564561724663E-003	8.4672063589096069E-001	-5.9960478544235229E-001	-4.7389302253723145E+000	-6.3349655829370022E-003	-1.6063165664672852E+000	7.8242623805999756E-001	5.3691335022449493E-002
24	1	12	1	1.5219999694824219E+002	1.1500000000000000E+002	2.5160365104675293E+000	4.0258136577904224E-003	1.1638896465301514E+000	-5.2911508083343506E-001	-4.7439999580383301E+000	-6.3190348446369171E-003	-2.5213410854339600E+000	8.3161216974258423E-001	5.6015014648437500E-002
24	1	13	1	1.5219999694824219E+002	1.2500000000000000E+002	1.9532448053359985E+000	3.1271176412701607E-003	1.3296298980712891E+000	-4.5463395118713379E-001	-4.5236158370971680E+000	-6.0069076716899872E-003	-3.4433803558349609E+000	8.7446457147598267E-001	5.8038134127855301E-002
24	1	14	1	1.5219999694824219E+002	1.3500000000000000E+002	1.3964097499847412E+000	2.2372333332896233E-003	1.3429085016250610E+000	-3.7672823667526245E-001	-4.0776953697204590E+000	-5.4009337909519672E-003	-4.3179154396057129E+000	9.1066664457321167E-001	5.9713467955589294E-002
24	1	15	1	1.5219999694824219E+002	1.4500000000000000E+002	8.8942432403564453E-001	1.4260435709729791E-003	1.2136982679367065E+000	-2.9598847031593323E-001	-3.4214844703674316E+000	-4.5226179063320160E-003	-5.0921287536621094E+000	9.3995147943496704E-001	6.1019789427518845E-002
24	1	16	1	1.5219999694824219E+002	1.5500000000000000E+002	4.7139236330986023E-001	7.5631059007719159E-004	9.6208220720291138E-001	-2.1302430331707001E-001	-2.5846071243286133E+000	-3.4113002475351095E-003	-5.7187571525573730E+000	9.6210479736328125E-001	6.1962757259607315E-002
24	1	17	1	1.5219999694824219E+002	1.6500000000000000E+002	1.7401894927024841E-001	2.7934164972975850E-004	6.1663579940795898E-001	-1.2846073508262634E-001	-1.6090632677078247E+000	-2.1216352470219135E-003	-6.1592731475830078E+000	9.7696435451507568E-001	6.2565907835960388E-002
24	1	18	1	1.5219999694824219E+002	1.7500000000000000E+002	1.9582720473408699E-002	3.1443556508747861E-005	2.1225853264331818E-001	-4.2933113873004913E-002	-5.4633766412734985E-001	-7.2002375964075327E-004	-6.3865880966186523E+000	9.8442161083221436E-001	6.2858738005161285E-002
25	1	1	1	1.5253999328613281E+002	1.0000000000000000E+001	9.1286355257034302E-001	1.6862715128809214E-003	-4.5699005126953125E+000	-1.0401496887207031E+000	-9.3001931905746460E-002	-1.4752664719708264E-004	4.6096941828727722E-001	9.1137818992137909E-002	3.5100650042295456E-002
25	1	2	1	1.5253999328613281E+002	3.0000000000000000E+001	2.5523316860198975E+000	4.7079813666641712E-003	-3.8844642639160156E+000	-1.0083851814270020E+000	-7.9856169223785400E-001	-1.2614739825949073E-003	1.1930440664291382E+000	2.7060127258300781E-001	3.7731338292360306E-002
25	1	3	1	1.5253999328613281E+002	5.0000000000000000E+001	3.6774637699127197E+000	6.7680818028748035E-003	-2.6741116046905518E+000	-9.4586449861526489E-001	-2.0127048492431641E+000	-3.1559411436319351E-003	1.4020894765853882E+000	4.4172516465187073E-001	4.2344652116298676E-002
25	1	4	1	1.5253999328613281E+002	7.0000000000000000E+001	4.0861701965332031E+000	7.5042382813990116E-003	-1.2251710891723633E+000	-8.5456156730651855E-001	-3.3818554878234863E+000	-5.2544083446264267E-003	8.8883239030838013E-001	5.9926730394363403E-001	4.8034545034170151E-002
25	1	5	1	1.5253999328613281E+002	9.0000000000000000E+001	3.7582468986511230E+000	6.8938988260924816E-003	1.1962395906448364E-001	-7.3733681440353394E-001	-4.4784264564514160E+000	-6.8937372416257858E-003	-3.4856483340263367E-001	7.3844087123870850E-001	5.3965725004673004E-002
25	1	6	1	1.5253999328613281E+002	1.1000000000000000E+002	2.8644380569458008E+000	5.2551100961863995E-003	1.0538946390151978E+000	-5.9782594442367554E-001	-4.9153366088867188E+000	-7.5048804283142090E-003	-2.0988225936889648E+000	8.5506057739257812E-001	5.9398502111434937E-002
25	1	7	1	1.5253999328613281E+002	1.3000000000000000E+002	1.7185528278350830E+000	3.1566859688609838E-003	1.3950611352920532E+000	-4.4031095504760742E-001	-4.4613366127014160E+000	-6.7693246528506279E-003	-3.9857542514801025E+000	9.4565701484680176E-001	6.3678018748760223E-002
25	1	8	1	1.5253999328613281E+002	1.5000000000000000E+002	6.8592745065689087E-001	1.2618894688785076E-003	1.1341295242309570E+000	-2.6957732439041138E-001	-3.1163368225097656E+000	-4.7092325985431671E-003	-5.5701479911804199E+000	1.0075638294219971E+000	6.6429458558559418E-002
25	1	9	1	1.5253999328613281E+002	1.7000000000000000E+002	8.0146558582782745E-002	1.4759972691535950E-004	4.3183234333992004E-001	-9.0769983828067780E-002	-1.1185238361358643E+000	-1.6868930542841554E-003	-6.4716825485229492E+000	1.0389736890792847E+000	6.7697070538997650E-002
26	1	1	1	1.5310000610351562E+002	1.0000000000000000E+001	9.5374590158462524E-001	2.1756486967206001E-003	-4.7839183807373047E+000	-1.1324231624603271E+000	-9.7407914698123932E-002	-1.9034063734579831E-004	4.8854458332061768E-001	9.9259905517101288E-002	3.9876792579889297E-002
26	1	2	1	1.5310000610351562E+002	3.0000000000000000E+001	2.6667845249176025E+000	6.0743102803826332E-003	-4.0669026374816895E+000	-1.0978039503097534E+000	-8.3650296926498413E-001	-1.6275725793093443E-003	1.2664293050765991E+000	2.9470708966255188E-001	4.2884830385446548E-002
26	1	3	1	1.5310000610351562E+002	5.0000000000000000E+001	3.8426716327667236E+000	8.7323235347867012E-003	-2.8002276420593262E+000	-1.0296742916107178E+000	-2.1088032722473145E+000	-4.0718615055084229E-003	1.4951750040054321E+000	4.8104485869407654E-001	4.8133302479982376E-002
26	1	4	1	1.5310000610351562E+002	7.0000000000000000E+001	4.2699751853942871E+000	9.6821878105401993E-003	-1.2831333875656128E+000	-9.3020242452621460E-001	-3.5442376136779785E+000	-6.7793885245919228E-003	9.6458315849304199E-001	6.5255510807037354E-001	5.4555978626012802E-002
26	1	5	1	1.5310000610351562E+002	9.0000000000000000E+001	3.9272773265838623E+000	8.8947713375091553E-003	1.2538237869739532E-001	-8.0252391099929810E-001	-4.6945667266845703E+000	-8.8945589959621429E-003	-3.2827314734458923E-001	8.0402666330337524E-001	6.1188813298940659E-002
26	1	6	1	1.5310000610351562E+002	1.1000000000000000E+002	2.9930341243743896E+000	6.7803892306983471E-003	1.1039398908615112E+000	-6.5061646699905396E-001	-5.1534776687622070E+000	-9.6831452101469040E-003	-2.1619420051574707E+000	9.3091440200805664E-001	6.7205443978309631E-002
26	1	7	1	1.5310000610351562E+002	1.3000000000000000E+002	1.7954740524291992E+000	4.0729288011789322E-003	1.4610311985015869E+000	-4.7915145754814148E-001	-4.6779971122741699E+000	-8.7341489270329475E-003	-4.1408433914184570E+000	1.0294606685638428E+000	7.1893759071826935E-002
26	1	8	1	1.5310000610351562E+002	1.5000000000000000E+002	7.1653485298156738E-001	1.6281658317893744E-003	1.1875474452972412E+000	-2.9333868622779846E-001	-3.2678594589233398E+000	-6.0761333443224430E-003	-5.8031473159790039E+000	1.0967847108840942E+000	7.4868619441986084E-002
26	1	9	1	1.5310000610351562E+002	1.7000000000000000E+002	8.3715938031673431E-002	1.9044250075239688E-004	4.5211747288703918E-001	-9.8767414689064026E-002	-1.1729327440261841E+000	-2.1765350829809904E-003	-6.7491106986999512E+000	1.1309381723403931E+000	7.6219566166400909E-002
27	1	1	1	1.5336999511718750E+002	1.0000000000000000E+001	9.7324830293655396E-001	2.4436821695417166E-003	-4.8853950500488281E+000	-1.1758811473846436E+000	-9.9509283900260925E-002	-2.1378908422775567E-004	5.0174397230148315E-001	1.0308931767940521E-001	4.2275201529264450E-002
27	1	2	1	1.5336999511718750E+002	3.0000000000000000E+001	2.7213830947875977E+000	6.8226633593440056E-003	-4.1533436775207520E+000	-1.1399117708206177E+000	-8.5459935665130615E-001	-1.8280803924426436E-003	1.3015773296356201E+000	3.0607098340988159E-001	4.5476645231246948E-002
27	1	3	1	1.5336999511718750E+002	5.0000000000000000E+001	3.9214839935302734E+000	9.8081836476922035E-003	-2.8598601818084717E+000	-1.0691304206848145E+000	-2.1546447277069092E+000	-4.5735123567283154E-003	1.5398060083389282E+000	4.9957600235939026E-001	5.1049567759037018E-002
27	1	4	1	1.5336999511718750E+002	7.0000000000000000E+001	4.3576583862304688E+000	1.0875135660171509E-002	-1.3102840185165405E+000	-9.6580034494400024E-001	-3.6217086315155029E+000	-7.6146456412971020E-003	1.0010532140731812E+000	6.7766070365905762E-001	5.7843826711177826E-002
27	1	5	1	1.5336999511718750E+002	9.0000000000000000E+001	4.0079073905944824E+000	9.9907619878649712E-003	1.2859295308589935E-001	-8.3319002389907837E-001	-4.7976975440979004E+000	-9.9904788658022881E-003	-3.1822511553764343E-001	8.3491408824920654E-001	6.4828827977180481E-002
27	1	6	1	1.5336999511718750E+002	1.1000000000000000E+002	3.0543677806854248E+000	7.6159005984663963E-003	1.1282089948654175E+000	-6.7544072866439819E-001	-5.2671127319335938E+000	-1.0876295156776905E-002	-2.1916666030883789E+000	9.6662342548370361E-001	7.1134567260742188E-002
27	1	7	1	1.5336999511718750E+002	1.3000000000000000E+002	1.8321568965911865E+000	4.5748380944132805E-003	1.4928052425384521E+000	-4.9740958213806152E-001	-4.7813892364501953E+000	-9.8104178905487061E-003	-4.2144689559936523E+000	1.0688983201980591E+000	7.6022006571292877E-002
27	1	8	1	1.5336999511718750E+002	1.5000000000000000E+002	7.3112905025482178E-001	1.8288133433088660E-003	1.2132141590118408E+000	-3.0450552701950073E-001	-3.3401684761047363E+000	-6.8248952738940716E-003	-5.9139599800109863E+000	1.1387609243392944E+000	7.9102672636508942E-002
27	1	9	1	1.5336999511718750E+002	1.7000000000000000E+002	8.5417769849300385E-002	2.1391217887867242E-004	4.6185556054115295E-001	-1.0252533853054047E-001	-1.1988972425460815E+000	-2.4447548203170300E-003	-6.8811364173889160E+000	1.1741991043090820E+000	8.0491587519645691E-002
28	1	1	1	1.5369999694824219E+002	8.4399995803833008E+000	8.4354484081268311E-001	2.3711556568741798E-003	-5.0363178253173828E+000	-1.2294017076492310E+000	-7.2824023663997650E-002	-1.7495307838544250E-004	4.3920013308525085E-001	9.0924106538295746E-002	4.5163188129663467E-002
28	1	2	1	1.5369999694824219E+002	2.4500000000000000E+001	2.3379070758819580E+000	6.5648206509649754E-003	-4.5319833755493164E+000	-1.2044848203659058E+000	-5.9504890441894531E-001	-1.4253144618123770E-003	1.1609387397766113E+000	2.6212772727012634E-001	4.7490283846855164E-002
28	1	3	1	1.5369999694824219E+002	4.0500000000000000E+001	3.5214273929595947E+000	9.8707182332873344E-003	-3.6162087917327881E+000	-1.1560211181640625E+000	-1.5284563302993774E+000	-3.6413769703358412E-003	1.5659890174865723E+000	4.2747077345848083E-001	5.1648568361997604E-002
28	1	4	1	1.5369999694824219E+002	5.6500000000000000E+001	4.2539267539978027E+000	1.1900399811565876E-002	-2.4264023303985596E+000	-1.0849643945693970E+000	-2.7029943466186523E+000	-6.3940957188606262E-003	1.5086276531219482E+000	5.8432841300964355E-001	5.7009339332580566E-002
28	1	5	1	1.5369999694824219E+002	7.2500000000000000E+001	4.4616408348083496E+000	1.2460948899388313E-002	-1.1444420814514160E+000	-9.9277347326278687E-001	-3.8928165435791016E+000	-9.1364243999123573E-003	9.1806519031524658E-001	7.2962456941604614E-001	6.2935143709182739E-002
28	1	6	1	1.5369999694824219E+002	8.8500000000000000E+001	4.1577649116516113E+000	1.1601954698562622E-002	3.4270863980054855E-002	-8.8132053613662720E-001	-4.8531084060668945E+000	-1.1301711201667786E-002	-1.8032090365886688E-001	8.6054074764251709E-001	6.8882130086421967E-002
28	1	7	1	1.5369999694824219E+002	1.0450000000000000E+002	3.4416027069091797E+000	9.6041457727551460E-003	9.3583947420120239E-001	-7.5284236669540405E-001	-5.3637833595275879E+000	-1.2403451837599277E-002	-1.6635175943374634E+000	9.7456896305084229E-001	7.4380576610565186E-002
28	1	8	1	1.5369999694824219E+002	1.2050000000000000E+002	2.4804790019989014E+000	6.9283558987081051E-003	1.4407689571380615E+000	-6.0988485813140869E-001	-5.2724447250366211E+000	-1.2121606618165970E-002	-3.3289508819580078E+000	1.0695543289184570E+000	7.9012580215930939E-002
28	1	9	1	1.5369999694824219E+002	1.3650000000000000E+002	1.4778217077255249E+000	4.1336338035762310E-003	1.5057173967361450E+000	-4.5524561405181885E-001	-4.5262589454650879E+000	-1.0360548272728920E-002	-4.9299039840698242E+000	1.1437250375747681E+000	8.2477428019046783E-002
28	1	10	1	1.5369999694824219E+002	1.5250000000000000E+002	6.3499122858047485E-001	1.7786874668672681E-003	1.1693267822265625E+000	-2.9191666841506958E-001	-3.1847658157348633E+000	-7.2684669867157936E-003	-6.2205257415771484E+000	1.1957138776779175E+000	8.4696471691131592E-002
28	1	11	1	1.5369999694824219E+002	1.6850000000000000E+002	1.1546759307384491E-001	3.2375287264585495E-004	5.4200148582458496E-001	-1.2303033471107483E-001	-1.4108408689498901E+000	-3.2148472964763641E-003	-6.9995603561401367E+000	1.2245719432830811E+000	8.5806176066398621E-002
29	1	1	1	1.5402999877929688E+002	1.8190000534057617E+001	1.8193218708038330E+000	5.6957104243338108E-003	-4.9015040397644043E+000	-1.2678594589233398E+000	-3.4149083495140076E-001	-9.1175548732280731E-004	9.3285787105560303E-001	2.0349232852458954E-001	4.9513079226016998E-002
29	1	2	1	1.5402999877929688E+002	3.1790000915527344E+001	2.9943561553955078E+000	9.3623427674174309E-003	-4.2597432136535645E+000	-1.2346315383911133E+000	-1.0022492408752441E+000	-2.6659336872398853E-003	1.4392756223678589E+000	3.5249152779579163E-001	5.2595559507608414E-002
29	1	3	1	1.5402999877929688E+002	4.1409999847412109E+001	3.6609041690826416E+000	1.1433264240622520E-002	-3.6405205726623535E+000	-1.2005336284637451E+000	-1.6304390430450439E+000	-4.3212198652327061E-003	1.6278362274169922E+000	4.5494318008422852E-001	5.5529523640871048E-002
29	1	4	1	1.5402999877929688E+002	4.9459999084472656E+001	4.0884237289428711E+000	1.2755453586578369E-002	-3.0447204113006592E+000	-1.1654607057571411E+000	-2.2243480682373047E+000	-5.8746854774653912E-003	1.6516766548156738E+000	5.3818696737289429E-001	5.8333467692136765E-002
29	1	5	1	1.5402999877929688E+002	5.6630001068115234E+001	4.3586792945861816E+000	1.3586589135229588E-002	-2.4744606018066406E+000	-1.1293617486953735E+000	-2.7809236049652100E+000	-7.3198862373828888E-003	1.5596008300781250E+000	6.1006176471710205E-001	6.1018686741590500E-002
29	1	6	1	1.5402999877929688E+002	6.3259998321533203E+001	4.5114884376525879E+000	1.4052286744117737E-002	-1.9299095869064331E+000	-1.0920411348342896E+000	-3.2988195419311523E+000	-8.6547806859016418E-003	1.3753943443298340E+000	6.7436504364013672E-001	6.3603825867176056E-002
29	1	7	1	1.5402999877929688E+002	6.9510002136230469E+001	4.5691657066345215E+000	1.4223062433302402E-002	-1.4147983789443970E+000	-1.0535140037536621E+000	-3.7731869220733643E+000	-9.8682809621095657E-003	1.1142429113388062E+000	7.3288500308990479E-001	6.6090390086174011E-002
29	1	8	1	1.5402999877929688E+002	7.5519996643066406E+001	4.5469069480895996E+000	1.4146771281957626E-002	-9.2939376831054688E-001	-1.0135176181793213E+000	-4.2021927833557129E+000	-1.0957048274576664E-002	7.8507274389266968E-001	7.8707253932952881E-001	6.8494468927383423E-002
29	1	9	1	1.5402999877929688E+002	8.1370002746582031E+001	4.4550881385803223E+000	1.3856039382517338E-002	-4.7636607289314270E-001	-9.7192013263702393E-001	-4.5814642906188965E+000	-1.1911213397979736E-002	3.9513459801673889E-001	8.3771222829818726E-001	7.0819735527038574E-002
29	1	10	1	1.5402999877929688E+002	8.7129997253417969E+001	4.3015036582946777E+000	1.3375206850469112E-002	-5.8035779744386673E-002	-9.2850357294082642E-001	-4.9066147804260254E+000	-1.2720872648060322E-002	-5.0295334309339523E-002	8.8541615009307861E-001	7.3071025311946869E-002
29	1	11	1	1.5402999877929688E+002	9.2870002746582031E+001	4.0918040275573730E+000	1.2721794657409191E-002	3.2344469428062439E-001	-8.8292306661605835E-001	-5.1728091239929199E+000	-1.3374920934438705E-002	-5.4785639047622681E-001	9.3070763349533081E-001	7.5254343450069427E-002
29	1	12	1	1.5402999877929688E+002	9.8629997253417969E+001	3.8314845561981201E+000	1.1912688612937927E-002	6.6368788480758667E-001	-8.3497965335845947E-001	-5.3728814125061035E+000	-1.3856451027095318E-002	-1.0925576686859131E+000	9.7379082441329956E-001	7.7363036572933197E-002
29	1	13	1	1.5402999877929688E+002	1.0448000335693359E+002	3.5242128372192383E+000	1.0958968661725521E-002	9.5944404602050781E-001	-7.8415369987487793E-001	-5.4994645118713379E+000	-1.4147913083434105E-002	-1.6823523044586182E+000	1.0150133371353149E+000	7.9399056732654572E-002
29	1	14	1	1.5402999877929688E+002	1.1048999786376953E+002	3.1733067035675049E+000	9.8705189302563667E-003	1.2058500051498413E+000	-7.2984027862548828E-001	-5.5424828529357910E+000	-1.4224938116967678E-002	-2.3148252964019775E+000	1.0545958280563354E+000	8.1358604133129120E-002
29	1	15	1	1.5402999877929688E+002	1.1673999786376953E+002	2.7821059226989746E+000	8.6571965366601944E-003	1.3963204622268677E+000	-6.7126357555389404E-001	-5.4885649681091309E+000	-1.4054860919713974E-002	-2.9869654178619385E+000	1.0926734209060669E+000	8.3232566714286804E-002
29	1	16	1	1.5402999877929688E+002	1.2337000274658203E+002	2.3518702983856201E+000	7.3223165236413479E-003	1.5225944519042969E+000	-6.0698425769805908E-001	-5.3183712959289551E+000	-1.3589785434305668E-002	-3.6990203857421875E+000	1.1295086145401001E+000	8.5018336772918701E-002
29	1	17	1	1.5402999877929688E+002	1.3053999328613281E+002	1.8863875865936279E+000	5.8769588358700275E-003	1.5710971355438232E+000	-5.3523331880569458E-001	-5.0034976005554199E+000	-1.2759122997522354E-002	-4.4466753005981445E+000	1.1650902032852173E+000	8.6698405444622040E-002
29	1	18	1	1.5402999877929688E+002	1.3858999633789062E+002	1.3865497112274170E+000	4.3231393210589886E-003	1.5203002691268921E+000	-4.5224529504776001E-001	-4.4937973022460938E+000	-1.1437169276177883E-002	-5.2301244735717773E+000	1.1996141672134399E+000	8.8263206183910370E-002
29	1	19	1	1.5402999877929688E+002	1.4821000671386719E+002	8.5468959808349609E-001	2.6672848034650087E-003	1.3263094425201416E+000	-3.5024625062942505E-001	-3.6867990493774414E+000	-9.3660773709416389E-003	-6.0471224784851074E+000	1.2331333160400391E+000	8.9695803821086884E-002
29	1	20	1	1.5402999877929688E+002	1.6180999755859375E+002	2.9202908277511597E-001	9.1230560792610049E-004	8.5103738307952881E-001	-2.0211006700992584E-001	-2.2469713687896729E+000	-5.6984028778970242E-003	-6.8969507217407227E+000	1.2657535076141357E+000	9.0978167951107025E-002
30	1	1	1	1.5419999694824219E+002	1.0000000000000000E+001	1.0325763225555420E+000	3.4141640644520521E-003	-5.1915307044982910E+000	-1.3051829338073730E+000	-1.0589498281478882E-001	-2.9868583078496158E-004	5.4203170537948608E-001	1.1450245976448059E-001	5.0040837377309799E-002
30	1	2	1	1.5419999694824219E+002	3.0000000000000000E+001	2.8874845504760742E+000	9.5322933048009872E-003	-4.4138789176940918E+000	-1.2651675939559937E+000	-9.0959835052490234E-001	-2.5540436618030071E-003	1.4089394807815552E+000	3.3993214368820190E-001	5.3886923938989639E-002
30	1	3	1	1.5419999694824219E+002	5.0000000000000000E+001	4.1612606048583984E+000	1.3703744858503342E-002	-3.0389852523803711E+000	-1.1864491701126099E+000	-2.2939877510070801E+000	-6.3898395746946335E-003	1.6763986349105835E+000	5.5477058887481689E-001	6.0535527765750885E-002
30	1	4	1	1.5419999694824219E+002	7.0000000000000000E+001	4.6244268417358398E+000	1.5194800682365894E-002	-1.3908551931381226E+000	-1.0715863704681396E+000	-3.8572390079498291E+000	-1.0638969950377941E-002	1.1131310462951660E+000	7.5239431858062744E-001	6.8551465868949890E-002
30	1	5	1	1.5419999694824219E+002	9.0000000000000000E+001	4.2532043457031250E+000	1.3959507457911968E-002	1.4016056060791016E-001	-9.2426061630249023E-001	-5.1112861633300781E+000	-1.3958773575723171E-002	-2.8621691465377808E-001	9.2679953575134277E-001	7.6677761971950531E-002
30	1	6	1	1.5419999694824219E+002	1.1000000000000000E+002	3.2409420013427734E+000	1.0641521774232388E-002	1.2035657167434692E+000	-7.4911451339721680E-001	-5.6126832962036133E+000	-1.5196828171610832E-002	-2.2804694175720215E+000	1.0727835893630981E+000	8.3902828395366669E-002
30	1	7	1	1.5419999694824219E+002	1.3000000000000000E+002	1.9437242746353149E+000	6.3924589194357395E-003	1.5906219482421875E+000	-5.5156487226486206E-001	-5.0958185195922852E+000	-1.3707844540476799E-002	-4.4367585182189941E+000	1.1860767602920532E+000	8.9406922459602356E-002
30	1	8	1	1.5419999694824219E+002	1.5000000000000000E+002	7.7550959587097168E-001	2.5554578751325607E-003	1.2920007705688477E+000	-3.3761313557624817E-001	-3.5600726604461670E+000	-9.5364088192582130E-003	-6.2493414878845215E+000	1.2634288072586060E+000	9.2801578342914581E-002
30	1	9	1	1.5419999694824219E+002	1.7000000000000000E+002	9.0592451393604279E-002	2.9890885343775153E-004	4.9171525239944458E-001	-1.1366438120603561E-001	-1.2778608798980713E+000	-3.4160797949880362E-003	-7.2810034751892090E+000	1.3026537895202637E+000	9.4294779002666473E-002
31	1	1	1	1.5419999694824219E+002	1.0000000000000000E+001	1.0325763225555420E+000	3.4141640644520521E-003	-5.1915307044982910E+000	-1.3051829338073730E+000	-1.0589498281478882E-001	-2.9868583078496158E-004	5.4203170537948608E-001	1.1450245976448059E-001	5.0040837377309799E-002
31	1	2	1	1.5419999694824219E+002	3.0000000000000000E+001	2.8874845504760742E+000	9.5322933048009872E-003	-4.4138789176940918E+000	-1.2651675939559937E+000	-9.0959835052490234E-001	-2.5540436618030071E-003	1.4089394807815552E+000	3.3993214368820190E-001	5.3886923938989639E-002
31	1	3	1	1.5419999694824219E+002	5.0000000000000000E+001	4.1612606048583984E+000	1.3703744858503342E-002	-3.0389852523803711E+000	-1.1864491701126099E+000	-2.2939877510070801E+000	-6.3898395746946335E-003	1.6763986349105835E+000	5.5477058887481689E-001	6.0535527765750885E-002
31	1	4	1	1.5419999694824219E+002	7.0000000000000000E+001	4.6244268417358398E+000	1.5194800682365894E-002	-1.3908551931381226E+000	-1.0715863704681396E+000	-3.8572390079498291E+000	-1.0638969950377941E-002	1.1131310462951660E+000	7.5239431858062744E-001	6.8551465868949890E-002
