call_id	energy_index	angle_index	reaction	energy_mev	angle_cm_deg	a1_real	a1_imag	a2_real	a2_imag	a3_real	a3_imag	a4_real	a4_imag	dsg
1	1	3	1	1.4510000610351562E+002	5.0000000000000000E+001	6.5919160842895508E-001	-1.2994171993341297E-004	-1.2435984611511230E-001	4.4098708033561707E-001	-3.2211783528327942E-001	6.0827522247564048E-005	-3.0193954706192017E-002	-2.0568382740020752E-001	2.6229766081087291E-004
1	1	4	1	1.4510000610351562E+002	7.0000000000000000E+001	7.3101282119750977E-001	-1.4368268602993339E-004	8.5476905107498169E-002	3.9862886071205139E-001	-5.3718405961990356E-001	1.0099801147589460E-004	-1.8874466419219971E-001	-2.7918830513954163E-001	3.6546157207340002E-004
1	1	5	1	1.4510000610351562E+002	9.0000000000000000E+001	6.7184793949127197E-001	-1.3158617366570979E-004	2.6803550124168396E-001	3.4415221214294434E-001	-7.0621788501739502E-001	1.3209758617449552E-004	-4.3998691439628601E-001	-3.4423270821571350E-001	4.8137869453057647E-004
1	1	6	1	1.4510000610351562E+002	1.1000000000000000E+002	5.1249271631240845E-001	-9.9993070762138814E-005	3.7524971365928650E-001	2.7920189499855042E-001	-7.7053093910217285E-001	1.4336075400933623E-004	-7.5037813186645508E-001	-3.9883434772491455E-001	5.9564335970208049E-004
1	1	7	1	1.4510000610351562E+002	1.3000000000000000E+002	3.0810120701789856E-001	-5.9899299230892211E-005	3.7910670042037964E-001	2.0574550330638885E-001	-6.9646853208541870E-001	1.2895477993879467E-004	-1.0652040243148804E+000	-4.4132354855537415E-001	6.9447315763682127E-004
1	1	8	1	1.4510000610351562E+002	1.5000000000000000E+002	1.2325467914342880E-001	-2.3895729100331664E-005	2.7900427579879761E-001	1.2601515650749207E-001	-4.8531082272529602E-001	8.9526831288821995E-005	-1.3218755722045898E+000	-4.7039717435836792E-001	7.6658785110339522E-004
1	1	9	1	1.4510000610351562E+002	1.7000000000000000E+002	1.4423065818846226E-002	-2.7919611511606490E-006	1.0238276422023773E-001	4.2439609766006470E-002	-1.7400044202804565E-001	3.2034411560744047E-005	-1.4659975767135620E+000	-4.8516166210174561E-001	8.0444500781595707E-004
2	1	1	1	1.4530000305175781E+002	1.0000000000000000E+001	2.0847633481025696E-001	-4.0081475162878633E-005	-6.6122287511825562E-001	4.3593728542327881E-001	-1.9287735223770142E-002	3.5231623769504949E-006	3.9445243775844574E-002	-3.8152080029249191E-002	2.8094655135646462E-004
2	1	2	1	1.4530000305175781E+002	3.0000000000000000E+001	5.8206290006637573E-001	-1.1176036787219346E-004	-5.2301627397537231E-001	4.2272016406059265E-001	-1.6504554450511932E-001	3.0087026971159503E-005	8.2947529852390289E-002	-1.1330473423004150E-001	3.4925152431242168E-004
2	1	3	1	1.4530000305175781E+002	5.0000000000000000E+001	8.3684343099594116E-001	-1.6027216042857617E-004	-2.8273341059684753E-001	3.9667972922325134E-001	-4.1350039839744568E-001	7.5088406447321177E-005	3.0579570680856705E-002	-1.8503569066524506E-001	4.7668427578173578E-004
2	1	4	1	1.4530000305175781E+002	7.0000000000000000E+001	9.2813301086425781E-001	-1.7711902910377830E-004	-2.5493362918496132E-003	3.5859379172325134E-001	-6.8987321853637695E-001	1.2460594007279724E-004	-1.5014228224754333E-001	-2.5117293000221252E-001	6.4665469108149409E-004
2	1	5	1	1.4530000305175781E+002	9.0000000000000000E+001	8.5310643911361694E-001	-1.6210119065362960E-004	2.4618647992610931E-001	3.0960431694984436E-001	-9.0741747617721558E-001	1.6286878963001072E-004	-4.5406311750411987E-001	-3.0970650911331177E-001	8.3760602865368128E-004
2	1	6	1	1.4530000305175781E+002	1.1000000000000000E+002	6.5080875158309937E-001	-1.2310007878113538E-004	4.0158140659332275E-001	2.5118696689605713E-001	-9.9058783054351807E-001	1.7663948528934270E-004	-8.3847302198410034E-001	-3.5885018110275269E-001	1.0256689274683595E-003
2	1	7	1	1.4530000305175781E+002	1.3000000000000000E+002	3.9127060770988464E-001	-7.3697978223208338E-005	4.2715838551521301E-001	1.8510934710502625E-001	-8.9582031965255737E-001	1.5879687271080911E-004	-1.2329660654067993E+000	-3.9709761738777161E-001	1.1878842487931252E-003
2	1	8	1	1.4530000305175781E+002	1.5000000000000000E+002	1.5652871131896973E-001	-2.9387569156824611E-005	3.2152998447418213E-001	1.1337961256504059E-001	-6.2446206808090210E-001	1.1019670637324452E-004	-1.5566977262496948E+000	-4.2327180504798889E-001	1.3058093609288335E-003
2	1	9	1	1.4530000305175781E+002	1.7000000000000000E+002	1.8316786736249924E-002	-3.4328195397392847E-006	1.1905668675899506E-001	3.8184840232133865E-002	-2.2393770515918732E-001	3.9421316614607349E-005	-1.7390673160552979E+000	-4.3656480312347412E-001	1.3674508081749082E-003
2	1	1	1	1.4530000305175781E+002	1.0000000000000000E+001	2.0847633481025696E-001	-4.0081475162878633E-005	-6.6122287511825562E-001	4.3593728542327881E-001	-1.9287735223770142E-002	3.5231623769504949E-006	3.9445243775844574E-002	-3.8152080029249191E-002	2.8094655135646462E-004
2	1	2	1	1.4530000305175781E+002	3.0000000000000000E+001	5.8206290006637573E-001	-1.1176036787219346E-004	-5.2301627397537231E-001	4.2272016406059265E-001	-1.6504554450511932E-001	3.0087026971159503E-005	8.2947529852390289E-002	-1.1330473423004150E-001	3.4925152431242168E-004
2	1	3	1	1.4530000305175781E+002	5.0000000000000000E+001	8.3684343099594116E-001	-1.6027216042857617E-004	-2.8273341059684753E-001	3.9667972922325134E-001	-4.1350039839744568E-001	7.5088406447321177E-005	3.0579570680856705E-002	-1.8503569066524506E-001	4.7668427578173578E-004
2	1	4	1	1.4530000305175781E+002	7.0000000000000000E+001	9.2813301086425781E-001	-1.7711902910377830E-004	-2.5493362918496132E-003	3.5859379172325134E-001	-6.8987321853637695E-001	1.2460594007279724E-004	-1.5014228224754333E-001	-2.5117293000221252E-001	6.4665469108149409E-004
2	1	5	1	1.4530000305175781E+002	9.0000000000000000E+001	8.5310643911361694E-001	-1.6210119065362960E-004	2.4618647992610931E-001	3.0960431694984436E-001	-9.0741747617721558E-001	1.6286878963001072E-004	-4.5406311750411987E-001	-3.0970650911331177E-001	8.3760602865368128E-004
2	1	6	1	1.4530000305175781E+002	1.1000000000000000E+002	6.5080875158309937E-001	-1.2310007878113538E-004	4.0158140659332275E-001	2.5118696689605713E-001	-9.9058783054351807E-001	1.7663948528934270E-004	-8.3847302198410034E-001	-3.5885018110275269E-001	1.0256689274683595E-003
2	1	7	1	1.4530000305175781E+002	1.3000000000000000E+002	3.9127060770988464E-001	-7.3697978223208338E-005	4.2715838551521301E-001	1.8510934710502625E-001	-8.9582031965255737E-001	1.5879687271080911E-004	-1.2329660654067993E+000	-3.9709761738777161E-001	1.1878842487931252E-003
2	1	8	1	1.4530000305175781E+002	1.5000000000000000E+002	1.5652871131896973E-001	-2.9387569156824611E-005	3.2152998447418213E-001	1.1337961256504059E-001	-6.2446206808090210E-001	1.1019670637324452E-004	-1.5566977262496948E+000	-4.2327180504798889E-001	1.3058093609288335E-003
