call_id	energy_index	family	branch	legacy_l	form_selector	energy_mev	multipole_real	multipole_imag
38	1	3	2	1	135	1.5650000000000000E+002	7.2139654159545898E+000	7.5993657112121582E-001
38	1	3	2	2	134	1.5650000000000000E+002	-6.2862873077392578E-002	-4.5956921530887485E-004
38	1	3	2	3	134	1.5650000000000000E+002	8.7502598762512207E-003	9.2649429461744148E-007
38	1	3	2	4	134	1.5650000000000000E+002	-7.7120959758758545E-005	-5.4555564926728195E-011
38	1	3	2	5	25	1.5650000000000000E+002	-2.7939677238464355E-009	2.7062783979937832E-013
38	1	3	2	6	25	1.5650000000000000E+002	-2.9103830456733704E-011	1.3879307173163594E-016
38	1	4	1	1	0	1.5650000000000000E+002	0.0000000000000000E+000	0.0000000000000000E+000
38	1	4	1	2	134	1.5650000000000000E+002	-1.8668380975723267E+000	-5.5095681454986334E-004
38	1	4	1	3	134	1.5650000000000000E+002	-5.7344287633895874E-003	2.2472342209312046E-007
38	1	4	1	4	134	1.5650000000000000E+002	2.1235924214124680E-004	9.9336747161338224E-011
38	1	4	1	5	25	1.5650000000000000E+002	-1.9324943423271179E-008	6.2654335929515637E-014
38	1	4	1	6	25	1.5650000000000000E+002	6.4028427004814148E-010	6.9710546861232901E-017
38	1	4	2	1	0	1.5650000000000000E+002	0.0000000000000000E+000	0.0000000000000000E+000
38	1	4	2	2	134	1.5650000000000000E+002	3.1469726562500000E-001	4.5832735486328602E-004
38	1	4	2	3	134	1.5650000000000000E+002	-8.0603882670402527E-003	-5.0285649422221468E-007
38	1	4	2	4	134	1.5650000000000000E+002	1.9487966783344746E-003	1.0384911680594300E-011
38	1	4	2	5	25	1.5650000000000000E+002	-5.5006239563226700E-009	-7.1869769792572147E-014
38	1	4	2	6	25	1.5650000000000000E+002	-7.2031980380415916E-010	-2.9564136541804654E-017
38	1	5	1	1	0	1.5650000000000000E+002	0.0000000000000000E+000	0.0000000000000000E+000
38	1	5	1	2	0	1.5650000000000000E+002	0.0000000000000000E+000	0.0000000000000000E+000
38	1	5	1	3	134	1.5650000000000000E+002	-4.1690528392791748E-002	-2.2921392428543186E-006
38	1	5	1	4	134	1.5650000000000000E+002	-1.0545104742050171E-003	-6.5746630362184533E-010
38	1	5	1	5	3	1.5650000000000000E+002	-1.8649734556674957E-007	-4.6761824013669129E-013
38	1	5	1	6	3	1.5650000000000000E+002	-1.3096723705530167E-009	-5.7289121033147886E-016
38	1	5	2	1	135	1.5650000000000000E+002	1.4634527206420898E+001	-9.9195778369903564E-001
38	1	5	2	2	134	1.5650000000000000E+002	6.2170743942260742E-002	4.5199232408776879E-004
38	1	5	2	3	134	1.5650000000000000E+002	-9.4466581940650940E-003	-9.3440081627704785E-007
38	1	5	2	4	134	1.5650000000000000E+002	7.7093951404094696E-005	5.4536011123706984E-011
38	1	5	2	5	3	1.5650000000000000E+002	2.7939677238464355E-009	-2.7064223258321807E-013
38	1	5	2	6	3	1.5650000000000000E+002	2.9103830456733704E-011	-1.3879194676600287E-016
38	1	6	1	1	0	1.5650000000000000E+002	0.0000000000000000E+000	0.0000000000000000E+000
38	1	6	1	2	134	1.5650000000000000E+002	1.3944420814514160E+000	1.2792130000889301E-003
38	1	6	1	3	134	1.5650000000000000E+002	-4.9542933702468872E-003	-2.2962206003285246E-007
38	1	6	1	4	134	1.5650000000000000E+002	-5.5822557769715786E-003	-1.9339954637764833E-010
38	1	6	1	5	25	1.5650000000000000E+002	-7.9278834164142609E-008	-6.2648576105474307E-014
38	1	6	1	6	3	1.5650000000000000E+002	-6.1118043959140778E-010	-6.9713544563772793E-017
38	1	6	2	1	0	1.5650000000000000E+002	0.0000000000000000E+000	0.0000000000000000E+000
38	1	6	2	2	134	1.5650000000000000E+002	-4.0192794799804688E-001	-6.2779034487903118E-004
38	1	6	2	3	134	1.5650000000000000E+002	3.6708042025566101E-003	4.2421575585649407E-007
38	1	6	2	4	134	1.5650000000000000E+002	-3.5359989851713181E-005	-1.9780267701552390E-011
38	1	6	2	5	25	1.5650000000000000E+002	-5.3376425057649612E-008	7.1611052049162793E-014
38	1	6	2	6	3	1.5650000000000000E+002	-4.1472958400845528E-010	2.9581553656782571E-017
39	1	1	1	1	0	1.5650000000000000E+002	0.0000000000000000E+000	0.0000000000000000E+000
39	1	1	1	2	0	1.5650000000000000E+002	0.0000000000000000E+000	0.0000000000000000E+000
39	1	1	1	3	134	1.5650000000000000E+002	-6.3226938247680664E-002	-2.7165174287802074E-006
