open	fort.7
open	NNAMP.DAT
open	NNPRFD.DAT
open	NNSOL.USR
open	/home/arndt64/sdat/nnmsg.dat
open	/home/arndt64/sdat/nnmsg.dat
open	/home/arndt64/sdat/nndat.dat
open	/home/arndt64/sdat/nndat.dat
open	/home/arndt64/sdat/nnsol.dat
open	/home/arndt64/sdat/nnsol.dat
open	/home/arndt64/sdat/nnses.dat
open	/home/arndt64/sdat/nnses.dat
open	SAID.TMP
open	SAID.PCT
open	SAID.DS
open	NEWDAT.DAT
open	/home/arndt64/sdat/secpr.dat
open	/home/arndt64/sdat/secpr.dat
open	SAID.LOG
